est,lo,hi,L1,L2,L2a,L2b,L3,n_eff,n,delta
0.40272914539368154,0.05677148132480354,0.7626911751601858,True,False,False,True,True,6931,39168,0.6
0.5582860898612257,0.1807465362538796,0.9254535104626361,True,False,False,True,True,6045,37924,0.6
0.3876137072039426,-0.10844127335660175,0.7782813919978138,True,False,False,False,True,5789,37914,0.6
0.6026058611506174,0.2670317379542167,0.9623478263730495,True,False,False,True,True,7096,38098,0.6
0.5111960760945106,0.1239315914386985,0.8193447699014877,True,False,False,True,True,6948,37289,0.6
0.6902348599698621,0.3759761519099819,0.9988548780326574,True,False,False,True,True,7433,37357,0.6
0.6823237957550238,0.3900924414081952,0.9870634510200751,True,False,False,True,True,6517,37030,0.6
0.3872540329377999,0.08956145729639738,0.6639825484212148,True,False,False,True,True,7579,38279,0.6
0.5401842293889952,0.17346816195231599,0.9102156890794212,True,False,False,True,True,6789,39007,0.6
0.6404177325218469,0.33578764421472035,0.909753630218816,True,False,False,True,True,7079,36948,0.6
0.7356730193995625,0.3899319519504496,1.0973704258756574,True,False,False,True,True,5897,37051,0.6
0.6489836900985585,0.2842776426561122,0.9335125771906552,True,False,False,True,True,7315,38831,0.6
0.490338196973627,0.15568832283629708,0.837732178144567,True,False,False,True,True,6764,37990,0.6
0.6543404287378868,0.3496261499090936,1.004129923897485,True,False,False,True,True,7142,38359,0.6
0.38431177939887096,0.025719734356292052,0.7407636840656835,True,False,False,True,True,6449,38211,0.6
0.4213488164359175,0.07041338502552674,0.7002174394245467,True,False,False,True,True,6038,38569,0.6
0.5502147958173603,0.173286548043399,0.86928181706102,True,False,False,True,True,7135,39711,0.6
0.6279959664273077,0.28653713660736796,0.9288820582893389,True,False,False,True,True,7387,38305,0.6
0.4927773878644842,0.14015384174241197,0.808922342019898,True,False,False,True,True,6799,38956,0.6
0.5545196629124333,0.22791779659819628,0.8277972035788352,True,False,False,True,True,6883,36654,0.6
0.4858649454681835,0.18096313786416685,0.8245497199561064,True,False,False,True,True,6633,36845,0.6
0.6011942276556209,0.2810029304930278,0.922498210493549,True,False,False,True,True,6870,38562,0.6
0.4907691565955824,0.12189725574397405,0.8249366369571722,True,False,False,True,True,5821,39561,0.6
0.48512299513442325,0.20976651160270976,0.787167554903668,True,False,False,True,True,7118,37882,0.6
0.5635906010555741,0.24082451804375404,0.8859377733745512,True,False,False,True,True,7190,37510,0.6
0.5896281601464709,0.29018706327038624,0.9363153799397042,True,False,False,True,True,7073,38261,0.6
0.557352791626286,0.17740818338971065,0.9305405626834226,True,False,False,True,True,6470,38544,0.6
0.45737187119094747,0.11017115275798017,0.7958263460412546,True,False,False,True,True,6532,37035,0.6
0.6741433912129108,0.3156159922303925,0.9501863148833735,True,False,False,True,True,6126,37702,0.6
0.7349730875581878,0.44395929889235686,1.0288390361799977,True,False,False,True,True,7475,37778,0.6
0.5142280734018673,0.15419613357277706,0.8231015932030894,True,False,False,True,True,7089,38219,0.6
0.544026699366173,0.2217120025060515,0.8719762039470287,True,False,False,True,True,6300,37851,0.6
0.547521869628797,0.2153030719135027,0.8661541788315769,True,False,False,True,True,7375,37872,0.6
0.5164310165314928,0.20481341299871922,0.8510204951615309,True,False,False,True,True,6148,37666,0.6
0.49197028536247467,0.18308345495844008,0.7748593338810418,True,False,False,True,True,7292,38487,0.6
0.6484409022767362,0.34956876286041383,0.9380369257985306,True,False,False,True,True,6445,37847,0.6
0.5527548611139682,0.15571532219520956,0.8200757841393848,True,False,False,True,True,6605,37447,0.6
0.6075480417236484,0.3238380505000685,0.9060117063026342,True,False,False,True,True,7593,38666,0.6
0.49763132366555884,0.19400443065982517,0.7747160436649464,True,False,False,True,True,7371,38028,0.6
0.48901133660454954,0.14508495928808984,0.8007981347521277,True,False,False,True,True,6938,38333,0.6
0.3927610519991015,0.07723929852167412,0.6981040954325368,True,False,False,True,True,6598,39079,0.6
0.6577554358212495,0.36725044560751957,0.9939237172063861,True,False,False,True,True,6294,36751,0.6
0.5912242411244767,0.2375807530050539,0.8933277092525751,True,False,False,True,True,6472,37801,0.6
0.7550380849890453,0.44309381184378327,1.0099487230251878,True,False,False,True,True,6340,38141,0.6
0.40134481563575075,-0.030235660399364744,0.6770673157778114,True,False,False,False,True,6108,37587,0.6
0.44419203580696676,0.05596089573500303,0.7491051810768623,True,False,False,True,True,6840,37835,0.6
0.5636951586433175,0.2015993686125617,0.9161925456867277,True,False,False,True,True,6399,39129,0.6
0.6252620120032909,0.28179458631078014,0.9670751287235592,True,False,False,True,True,7222,38902,0.6
0.4901484695739583,0.1474162107261648,0.8365708392786076,True,False,False,True,True,6944,38820,0.6
0.549596644364258,0.1923273215454516,0.8728112923791521,True,False,False,True,True,7000,37722,0.6
0.6203700990365707,0.22198041757592962,0.9362568030719758,True,False,False,True,True,5877,39046,0.6
0.5187672516291703,0.15783893326931145,0.9091156123562796,True,False,False,True,True,6805,37510,0.6
0.47384225475610664,0.045410450623479544,0.7681373394949252,True,False,False,True,True,6180,38839,0.6
0.6790807751988032,0.3978155926601312,1.0384140365329,True,False,False,True,True,6089,37111,0.6
0.37809848059800977,0.03594686649479817,0.6763725962117945,True,False,False,True,True,6888,38262,0.6
0.4213488164359175,0.06202727478948901,0.7909467788982599,True,False,False,True,True,6538,37743,0.6
0.47737350370311515,0.09627690214921798,0.7815501376218371,True,False,False,True,True,5933,38928,0.6
0.6418865820463687,0.365399602137029,0.998051575044325,True,False,False,True,True,6504,39236,0.6
0.5433685522536752,0.18698922279767882,0.8310192663968416,True,False,False,True,True,6995,38570,0.6
0.5979826796708382,0.25330592833879256,0.9028637438603838,True,False,False,True,True,6566,36897,0.6
0.5411092954778368,0.14533696980204486,0.9601826925902891,True,False,False,True,True,5755,38917,0.6
0.4213488164359175,0.024173282377858155,0.7629866870570057,True,False,False,True,True,7309,37671,0.6
0.5242136400640746,0.1731885055754792,0.8335625991634977,True,False,False,True,True,7763,37550,0.6
0.49846963905801844,0.19798337370315391,0.7432076065521838,True,False,False,True,True,7145,35853,0.6
0.5866927317798248,0.2538870267123222,0.9191468429657186,True,False,False,True,True,7038,37211,0.6
0.6832812960634088,0.38738346612097074,1.0252761428227033,True,False,False,True,True,6369,38397,0.6
0.3300141891953706,-0.0019506842153713118,0.6148526407462991,True,False,False,False,True,6442,37689,0.6
0.5940493409338105,0.26305123245353973,0.9117039848858973,True,False,False,True,True,6716,39021,0.6
0.47297813869245864,0.15340225302429067,0.8606412331016337,True,False,False,True,True,6703,39418,0.6
0.6363200370532279,0.3607039090108555,0.9431387407691934,True,False,False,True,True,6598,38094,0.6
0.567121411188109,0.2400637860360133,0.8972263967627826,True,False,False,True,True,6014,38697,0.6
1.2619654028086058,0.8777069575215521,1.6187715345229599,True,True,True,True,True,7335,39374,1.2
1.2981237863516781,0.9583862717356512,1.61459660461658,True,True,True,True,True,6074,38647,1.2
1.173532081718519,0.8268105727799924,1.4648207925373935,True,True,True,True,True,6117,37304,1.2
1.2360474126374077,0.8097663109819356,1.5921474546964416,True,True,True,True,True,6808,38053,1.2
0.9417309820410102,0.64618119339244,1.2133472533532108,True,False,False,True,True,7204,37329,1.2
1.3754286374894054,1.0556520962361755,1.7452504581427997,True,True,True,True,True,6560,37674,1.2
1.1374703569816835,0.7696299409933677,1.4947450657065389,True,True,True,True,True,6845,37327,1.2
1.1892422316384976,0.7760908103110951,1.5395625897690912,True,True,True,True,True,7000,38548,1.2
1.1379866159840868,0.8151264464933777,1.4132589283680985,True,True,True,True,True,7631,37506,1.2
1.147050023331252,0.8016997848058947,1.4577178140855758,True,True,True,True,True,6858,38514,1.2
1.0213488164359175,0.7010918644403835,1.2960788393599398,True,True,True,True,True,6887,39247,1.2
1.2277856320618385,0.8790717224449451,1.6004479214360319,True,True,True,True,True,6396,38584,1.2
1.1314895248298973,0.8252345829287339,1.423901663841915,True,True,True,True,True,6762,38740,1.2
1.0213488164359175,0.585544829865769,1.3198426765931237,True,True,True,True,True,6675,37527,1.2
0.9107817057845236,0.5365715359539245,1.224542755042114,True,False,False,True,True,6717,38142,1.2
1.1916259898348425,0.8847642622748051,1.5053334955748916,True,True,True,True,True,7197,36355,1.2
0.9919301296860905,0.651094390734853,1.2744645794450378,True,False,False,True,True,6732,36235,1.2
1.2692050028693547,0.9247917448415416,1.6068458781587014,True,True,True,True,True,6685,37403,1.2
1.2908387105648778,1.002656645374391,1.655242565696406,True,True,True,True,True,6857,38203,1.2
1.0129235068057951,0.6449377026474604,1.3310129659722987,True,True,True,True,True,7319,38107,1.2
1.0878529175221574,0.735469402623446,1.4533169883837689,True,True,True,True,True,6005,38511,1.2
1.0213488164359175,0.6515188170144862,1.312903944421796,True,True,True,True,True,5931,38360,1.2
1.139838252870261,0.8396827452331712,1.4819553992612888,True,True,True,True,True,7367,38742,1.2
1.3053462314595687,1.0252231457589251,1.6439372256668374,True,True,True,True,True,7377,38878,1.2
1.0213488164359175,0.6546838928011889,1.3870945289522791,True,True,True,True,True,6362,37956,1.2
1.0424827479235554,0.6605335298730097,1.3513172300701315,True,True,True,True,True,7153,38453,1.2
1.0999649721923233,0.7665770616804085,1.3983980825707587,True,True,True,True,True,7358,39406,1.2
1.1175711279141176,0.8022375450224526,1.4472111193332482,True,True,True,True,True,6678,39084,1.2
1.061110247847451,0.7130721944902849,1.3676682588623907,True,True,True,True,True,7323,38443,1.2
1.2027472333224531,0.8058341640491166,1.5485197458829953,True,True,True,True,True,7153,38639,1.2
1.0877989050360293,0.7589936772555483,1.3583836711484494,True,True,True,True,True,7185,37599,1.2
1.0213488164359175,0.6689318888620743,1.4126274656159477,True,True,True,True,True,6864,39545,1.2
1.0890095758436458,0.6990279427098722,1.4259588927671658,True,True,True,True,True,6925,38876,1.2
1.1583351178057855,0.847011969162185,1.5002946895904212,True,True,True,True,True,6672,38075,1.2
1.171198966286079,0.8948343439847953,1.48440712144159,True,True,True,True,True,6155,38541,1.2
1.3029474598337687,0.9368558564882506,1.663188907843668,True,True,True,True,True,6764,36740,1.2
1.201194227655621,0.8699339805051742,1.5546717505466807,True,True,True,True,True,5992,38256,1.2
0.9939515561619527,0.6126777732670566,1.3127597474356834,True,False,False,True,True,6109,39035,1.2
1.1879846246195969,0.9179056732776162,1.5013058267471047,True,True,True,True,True,6974,37615,1.2
1.0312409367230313,0.6396524633364801,1.3391328238482625,True,True,True,True,True,6298,37570,1.2
1.0812290559568882,0.7037948979091994,1.388124055955819,True,True,True,True,True,5881,37287,1.2
1.0384457560837157,0.7055172711607272,1.3853931684976617,True,True,True,True,True,7113,38923,1.2
1.2493044686999288,0.9626653978704336,1.639394226517621,True,True,True,True,True,6681,38237,1.2
1.146199434746208,0.8092832723692315,1.5393910130235555,True,True,True,True,True,6409,39186,1.2
1.274093465357805,0.9841003022013245,1.6309122798880837,True,True,True,True,True,6543,38207,1.2
1.2058714227908485,0.8818368081637377,1.531432254279814,True,True,True,True,True,6489,40510,1.2
1.1370560770665106,0.7617881850692432,1.4143023831782309,True,True,True,True,True,6382,37921,1.2
1.0542989045977602,0.7133930225474389,1.3711855349760182,True,True,True,True,True,6977,37462,1.2
1.190093853639872,0.8487372099712237,1.4825006521641655,True,True,True,True,True,6161,38446,1.2
1.3113841470293253,0.9622258923787746,1.6674714958960168,True,True,True,True,True,6429,36798,1.2
1.1091108837201646,0.7404455838614016,1.4458852964723896,True,True,True,True,True,6705,38973,1.2
1.0213488164359175,0.6880425601547768,1.4393833563152962,True,True,True,True,True,5821,39061,1.2
1.1276960089541255,0.7758317037001655,1.4821828983087881,True,True,True,True,True,6187,37280,1.2
0.9853322383026986,0.6658810000091534,1.2847695315205006,True,False,False,True,True,7457,36766,1.2
1.0213488164359175,0.6458212104744169,1.3644362281464617,True,True,True,True,True,6718,39740,1.2
1.158903795685594,0.8198777073121555,1.4502803850295343,True,True,True,True,True,7054,40046,1.2
1.3285692034108998,0.9796551291242509,1.6521679793189776,True,True,True,True,True,6696,37680,1.2
1.1983847407591053,0.8926988392948879,1.4984684397664627,True,True,True,True,True,6790,37120,1.2
1.149596644364258,0.8277645801592531,1.4455313081768963,True,True,True,True,True,6864,40124,1.2
1.1378019856257404,0.8279603183277504,1.5173399932836429,True,True,True,True,True,6687,39019,1.2
1.1696727559197473,0.8498987102869837,1.4772144149279816,True,True,True,True,True,7296,37191,1.2
1.2299635658465802,0.8821391719774966,1.5492594460617592,True,True,True,True,True,6849,39138,1.2
1.031322883860607,0.689001110492746,1.3557811276587635,True,True,True,True,True,6866,39209,1.2
1.231320793358447,0.9104004001209093,1.594241577262579,True,True,True,True,True,7003,37942,1.2
1.1272455463853792,0.7892839051386469,1.4578027026528129,True,True,True,True,True,6876,40164,1.2
1.2464050805019322,0.8355646633754347,1.5592098966146346,True,True,True,True,True,6809,38449,1.2
1.0213488164359175,0.5672034218847575,1.341408845154052,True,True,True,True,True,6497,37733,1.2
1.1582929091706429,0.8243343154915023,1.4455411590695033,True,True,True,True,True,6540,36110,1.2
1.0839499117019857,0.7381057330792482,1.4411728982069671,True,True,True,True,True,6938,37922,1.2
1.2356239671350566,0.8834181341729478,1.5605136561678807,True,True,True,True,True,6808,39730,1.2
1.3455949760238217,1.0693453938565984,1.6198583276418532,True,True,True,True,True,6385,37852,1.2
1.2499403409655485,0.8385922982014807,1.557400965703476,True,True,True,True,True,6612,39073,1.2
1.2079011524612981,0.9559335189284796,1.540237295994189,True,True,True,True,True,6766,37500,1.2
1.0213488164359175,0.7307477294738893,1.3261909257036733,True,True,True,True,True,7003,38580,1.2
1.0213488164359175,0.6962243653854986,1.297448042674942,True,True,True,True,True,7008,38562,1.2
1.2935586654831954,0.9805385628755775,1.6065152923474502,True,True,True,True,True,7174,37401,1.2
1.2194399640482512,0.8890427234134896,1.550981227007521,True,True,True,True,True,7373,37848,1.2
1.342606506114662,0.9735265417791816,1.6724052230038031,True,True,True,True,True,6732,37567,1.2
0.893356989040921,0.5494310457797308,1.1741233068910497,True,False,False,True,True,7300,39080,1.2
1.274093465357805,0.9457978069861389,1.5967417003297264,True,True,True,True,True,6567,38215,1.2
1.2043314330873345,0.7215283804336678,1.556052775977722,True,True,True,True,True,6384,38239,1.2
1.1610307337540193,0.82125417740392,1.4660011948637381,True,True,True,True,True,6384,38055,1.2
1.3116245784097857,1.0386889186019073,1.6732196211003043,True,True,True,True,True,6722,37481,1.2
1.2438185021572778,0.9000785266434844,1.5508007209636516,True,True,True,True,True,6867,38132,1.2
1.0213488164359175,0.7382495362412311,1.3254617679819505,True,True,True,True,True,7065,39459,1.2
1.1488193708596983,0.7657852728725534,1.468842360971931,True,True,True,True,True,6847,38562,1.2
1.3212354874895016,1.0224378632999316,1.6528971642647894,True,True,True,True,True,6889,38814,1.2
1.2078089426550631,0.8632410369679611,1.5688706061237996,True,True,True,True,True,6885,39191,1.2
1.1610136209051924,0.7979586620363077,1.4743079930118155,True,True,True,True,True,5788,36425,1.2
1.2119806247147913,0.8569045015150337,1.5712470080824898,True,True,True,True,True,6293,37759,1.2
1.2172591903783714,0.845588363392864,1.5772250621841228,True,True,True,True,True,7199,38428,1.2
1.262225099739488,1.0162855400371231,1.4765553828579803,True,True,True,True,True,7080,37888,1.2
1.1216497191440344,0.7498898736296411,1.5181266205565602,True,True,True,True,True,7130,39419,1.2
1.2451041772414395,0.8914226759589697,1.6161592267983316,True,True,True,True,True,6801,38837,1.2
1.0931578479847148,0.709600278894291,1.4137046151986716,True,True,True,True,True,7044,38276,1.2
1.0499062676681092,0.706994846048373,1.3528850861919968,True,True,True,True,True,6648,36656,1.2
1.0688923980524112,0.7506518309644131,1.4093696345621827,True,True,True,True,True,7061,38749,1.2
1.309180119254959,0.9886698841338352,1.6681905080519477,True,True,True,True,True,6888,40960,1.2
1.2410889750061538,0.9433455240729558,1.5655650792053655,True,True,True,True,True,7209,37494,1.2
1.0766687500520111,0.7521439668733879,1.346326701320465,True,True,True,True,True,7003,37915,1.2
1.0404717129173002,0.6881495346237321,1.3481373666031848,True,True,True,True,True,6740,39411,1.2
1.175399660010178,0.8298760892826945,1.4723404128765183,True,True,True,True,True,7227,37152,1.2
1.2743852536828848,0.9357188145227741,1.6485212843877046,True,True,True,True,True,6423,37949,1.2
1.2286676535218966,0.9175313808119684,1.558542291172081,True,True,True,True,True,7142,37403,1.2
1.0832683210798988,0.7358122596587258,1.4124057406494368,True,True,True,True,True,6502,38609,1.2
1.0708455991450527,0.7503802962729295,1.380336249927457,True,True,True,True,True,6980,38593,1.2
1.360140567593292,1.0382614073390684,1.6749512101749027,True,True,True,True,True,6917,38554,1.2
1.0994199989847064,0.7767727112585165,1.4537879131940281,True,True,True,True,True,6215,40139,1.2
1.039905134862339,0.7125147825329275,1.324019008165768,True,True,True,True,True,6660,38909,1.2
1.1394125708632952,0.7657729033080927,1.4643959184024442,True,True,True,True,True,7219,37433,1.2
1.1035687582448206,0.806210835136966,1.43634279345082,True,True,True,True,True,6691,39252,1.2
1.0637306789027845,0.7504385377775339,1.3852572621585282,True,True,True,True,True,6546,39254,1.2
1.2022285093816298,0.8962341387466397,1.5331818421469952,True,True,True,True,True,5976,37513,1.2
1.1809514673704935,0.7710271398487301,1.4697358677187895,True,True,True,True,True,6488,37450,1.2
1.0970363111798542,0.7240532550997014,1.3832613344412181,True,True,True,True,True,6567,38697,1.2
1.2551757844795552,0.9194443015766185,1.575377712129531,True,True,True,True,True,6998,38359,1.2
1.0567144975789355,0.736034974156434,1.395038051062305,True,True,True,True,True,6136,38633,1.2
1.198620310169639,0.9065611962404962,1.5275575183000945,True,True,True,True,True,7044,38796,1.2
1.49304692964347,1.1930792011838482,1.7709557007930719,True,True,True,True,True,7372,37649,1.2
1.3160121363093402,0.9921006634482427,1.6508092634666256,True,True,True,True,True,7130,37185,1.2
