est,lo,hi,se_boot,width
0.7602500734447565,0.4486831459552054,1.1210600197951277,0.18839070435933092,0.6723768738399223
0.731391908733458,0.4187525357101185,1.0435430109451656,0.16083098245657187,0.624790475235047
0.5580544489581557,0.18510192568051534,0.9667472439923526,0.1905159952467692,0.7816453183118373
0.5543940478141879,0.22957590954377188,0.8422692634292573,0.15488023575234636,0.6126933538854855
0.3377921463750594,-0.02036074218106559,0.6766064764590815,0.17685372562324614,0.696967218640147
0.45454545454546247,0.14044033510253157,0.7011952466029207,0.1546374900478254,0.5607549115003891
0.587892986007143,0.2566615656733695,0.8891814804267275,0.1746815187790352,0.632519914753358
0.551324756472526,0.2152328086901731,0.8870148144595815,0.171276227069691,0.6717820057694084
0.5992304432609113,0.2649210118380138,0.8857008680952717,0.1643705172668905,0.620779856257258
0.47047997652287454,0.12930777228783719,0.8093963686901464,0.18021559124757192,0.6800885964023092
0.5996410232892652,0.24280987708024643,0.9277527536912419,0.1791177648978161,0.6849428766109955
0.49083567534589034,0.1722167878742162,0.7739964491316853,0.1668933046103833,0.6017796612574691
0.5144288910323808,0.19677879751638372,0.8669350271762388,0.16773440667633424,0.6701562296598551
0.6774489371034637,0.3297823971773642,1.0283360878990018,0.18411435882283028,0.6985536907216376
0.6011935503873683,0.23581810787499216,0.9512657575935686,0.18358668813108772,0.7154476497185764
0.6913170285594566,0.38396405485688123,0.9662726962419889,0.1496429438078825,0.5823086413851076
0.5738612386765646,0.19706718639282667,0.8551916948203214,0.16722748522088526,0.6581245084274947
0.5266214558568233,0.1255801094437331,0.9072232747988697,0.19906441496779434,0.7816431653551366
0.6560051603429423,0.32782681600367986,0.9707976805217975,0.17329360705263386,0.6429708645181176
0.5234367298750925,0.18564635768920312,0.8214494232665709,0.1641630669710674,0.6358030655773678
0.6031564242397142,0.21318689318733514,0.9236019714843193,0.16486340330616353,0.7104150782969842
0.5265838779226589,0.25075107481391884,0.7806139106102723,0.14640437163926762,0.5298628357963535
0.5231147258894614,0.22625918668978812,0.823614371685325,0.1472899933039679,0.597355184995537
0.7453870798066359,0.40879117435892065,1.088854945620396,0.17014658138200808,0.6800637712614753
0.6316893232686022,0.28346462747922296,0.9198802503787669,0.15352413046649915,0.6364156228995439
0.6031434067803149,0.26145681734991294,0.926953066055043,0.180477014487392,0.6654962487051301
0.6824306270331254,0.39760762210047207,0.9449222249867446,0.14627136375506464,0.5473146028862725
0.593905495712232,0.3116257546843615,0.93459171634393,0.16298040490514487,0.6229659616595685
0.7734898912856719,0.4624783186852305,1.1520936019048362,0.17026833175201686,0.6896152832196057
0.5403234664624995,0.18328643567787434,0.8173875606725811,0.1625697295298114,0.6341011249947068
0.5761664673077033,0.2764897450891293,0.9421248739517702,0.17493524841166447,0.665635128862641
0.5748367839806806,0.2460583470725089,0.8671672274562948,0.1602870693161132,0.6211088803837859
0.4661221498700957,0.191525777712096,0.7936497067980027,0.15894737243887977,0.6021239290859067
0.7013160774933297,0.42426534248742487,1.0333164491911935,0.1556463705658467,0.6090511067037686
0.6315114006323114,0.27580852773065295,0.9588674317851923,0.18031079961923657,0.6830589040545394
0.8224155563396168,0.5466874389574045,1.1645803766554776,0.16930479543785174,0.6178929376980732
0.5936032847298706,0.26607889947888763,0.9270762498321556,0.17981813383920237,0.660997350353268
0.7330520238954857,0.4205459967423844,1.072466475666007,0.1694409313858021,0.6519204789236226
0.48988624807990655,0.12682425486395282,0.7574815721327572,0.15378254616827577,0.6306573172688044
0.4320057117728754,0.08965713324102564,0.6822914898405453,0.15992323194600577,0.5926343565995197
0.6370186367632419,0.31189003667803555,1.0266902779135814,0.18590259429228023,0.7148002412355459
0.4549344702706509,0.13498725987614507,0.7395428454804699,0.16122970602076506,0.6045555856043248
0.41914700904970237,0.1162477957005223,0.725234747373721,0.15268871367337403,0.6089869516731987
0.6474965362248336,0.34342133208997483,1.0001736750935948,0.1717880265155927,0.65675234300362
0.6038483173014136,0.2355629673679746,1.0079663923124773,0.1725141896089073,0.7724034249445026
0.575181307123917,0.3031627506563886,0.8959852689973392,0.15912122888174327,0.5928225183409506
