seed,delta,needle,pseudo,band_p95,best_est,best_cell,n_promoted,unrelated_false_promotions,overlap_affected_promotions,true_cell_rank,rank_found,search_promoted,final_accepted,needle_verdict,needle_n,freeze_commit
726354353,0.6,rsi50-65,rsi50-65,3.134655193425715,3.670355211943388,rsi<35&rs,1,1,0,39.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1518215721,0.6,adx0,adx0,3.2249242279864845,3.871062956750393,rsi<35&rs,1,0,1,32.0,False,False,False,,60640.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1000465055,0.6,adx3&rs,adx3&rs,3.281585844233632,3.9038624614477158,rsi<35&rs,1,0,1,16.0,False,False,False,,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1779911987,0.6,rsi35-50,rsi35-50,3.295652540102601,3.563378471881151,rsi<35&rs,1,1,0,17.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
176303513,0.6,¬sig_macro_vix_up,¬sig_macro_vix_up,3.112879274412989,3.8234310224652286,rsi<35&rs,1,0,1,31.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1965626529,0.6,¬sig_macro_vix_up,¬sig_macro_vix_up,3.2052030274644494,3.8234310224652286,rsi<35&rs,1,0,1,31.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1695450416,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.25356210116297,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1374879149,0.6,rsi50-65&conso,rsi50-65&conso,3.1601904029585417,3.6889360804110765,rsi<35&rs,1,1,0,36.0,False,False,False,,61919.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
293482268,0.6,rsi<35,rsi<35,3.382688807323575,4.342564003914594,rsi<35&rs,1,0,1,3.0,True,False,False,NOT_PROMOTED,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
620118692,0.6,adx2&rs,adx2&rs,3.3002783125266433,4.137380421161652,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1288507843,0.6,sig_conso+sig_h1_dr,sig_conso+sig_h1_dr,3.326296154409647,4.018883960694074,rsi<35&rs,1,0,1,16.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1580799473,0.6,rsi50-65&rs,rsi50-65&rs,3.209708258509636,3.756097611039877,rsi<35&rs,1,1,0,34.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1568357088,0.6,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.2463570870459075,3.893093951046467,rsi<35&rs,1,1,0,3.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2072112017,0.6,adx-1,adx-1,3.201015833765268,3.809593617916107,rsi<35&rs,1,1,0,44.0,False,False,False,,12590.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1432806799,0.6,rsi35-50&conso,rsi35-50&conso,3.2560143200680614,3.6113697104156017,rsi<35&rs,1,1,0,21.0,False,False,False,,98388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
697107079,0.6,rsi35-50,rsi35-50,3.2154667141661046,3.563378471881151,rsi<35&rs,1,1,0,17.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2139881222,0.6,sig_h1_dr+sig_macro_vix_up,sig_h1_dr+sig_macro_vix_up,3.2907184632495046,3.9331427723169323,rsi<35&rs,1,1,0,7.0,False,False,False,,10952.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
270376956,0.6,sig_conso+sig_macro_vix_up,sig_conso+sig_macro_vix_up,3.327712824363261,3.86955821365118,rsi<35&rs,1,0,1,21.0,False,False,False,,43278.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1391055275,0.6,sig_rs_intact+sig_conso,sig_rs_intact+sig_conso,3.2717072358354926,4.167036986351013,rsi<35&rs,1,0,1,25.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1237803421,0.6,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.2849877374246716,4.016735497862101,rsi<35&rs,1,0,1,10.0,False,False,False,,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
143403589,0.6,¬sig_conso,¬sig_conso,3.2920014809072016,3.8879452273249626,rsi<35&rs,1,0,1,23.0,False,False,False,,77937.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1536952587,0.6,adx2,adx2,3.329332014247775,4.032345674932003,rsi<35&rs,1,0,1,7.0,False,False,False,,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1163327219,0.6,sig_rs_intact+sig_macro_vix_up,sig_rs_intact+sig_macro_vix_up,3.2802724695578216,3.9936278015375137,rsi<35&rs,1,0,1,12.0,False,False,False,,21665.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1765730099,0.6,rsi<35&rs,rsi<35&rs,3.293388639576733,4.4374429568648335,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1669341215,0.6,rsi<35&conso,rsi<35&conso,3.289825120009482,4.27362005636096,rsi<35&rs,1,0,1,10.0,False,False,False,,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
790181557,0.6,sig_h1_dr+sig_macro_vix_up,sig_h1_dr+sig_macro_vix_up,3.3144004410132766,3.9331427723169323,rsi<35&rs,1,1,0,7.0,False,False,False,,10952.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
626491291,0.6,adx1&rs,adx1&rs,3.210017974488437,3.7831048481166363,rsi<35&rs,1,1,0,37.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
343584789,0.6,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.2179415924474597,4.112638253718615,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
542379812,0.6,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.343733171634376,4.016735497862101,rsi<35&rs,1,0,1,10.0,False,False,False,,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
730271137,0.6,rsi50-65&rs,rsi50-65&rs,3.231181278824806,3.756097611039877,rsi<35&rs,1,1,0,34.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
550265944,0.6,rsi<35,rsi<35,3.3739096764475107,4.342564003914594,rsi<35&rs,1,0,1,3.0,True,False,False,NOT_PROMOTED,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2062641223,0.6,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.284113868139684,4.018883960694074,rsi<35&rs,1,0,1,17.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1088078084,0.6,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.349068113863468,4.113538092374801,rsi<35&rs,1,0,1,11.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2124444949,0.6,sig_conso+sig_h1_dr,sig_conso+sig_h1_dr,3.3345911419019103,4.018883960694074,rsi<35&rs,1,0,1,16.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1303407799,0.6,adx3&rs,adx3&rs,3.27957947069779,3.9038624614477158,rsi<35&rs,1,0,1,16.0,False,False,False,,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
514708398,0.6,sig_macro_vix_up,sig_macro_vix_up,3.3439612109214067,3.9160572923719883,rsi<35&rs,1,0,1,24.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2043688870,0.6,sig_rs_intact+sig_macro_vix_up,sig_rs_intact+sig_macro_vix_up,3.326039668172598,3.9936278015375137,rsi<35&rs,1,0,1,12.0,False,False,False,,21665.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
594546578,0.6,adx-1,adx-1,3.227824638597667,3.809593617916107,rsi<35&rs,1,1,0,44.0,False,False,False,,12590.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1137933215,0.6,¬sig_lead_in_lag,¬sig_lead_in_lag,3.22512659214437,3.606453631073236,rsi<35&rs,1,0,1,42.0,False,False,False,,253388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
250752430,0.6,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,3.3249832317233086,3.954655764997005,rsi<35&rs,1,0,1,3.0,True,False,False,NOT_PROMOTED,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
604674421,0.6,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.285845723003149,3.954655764997005,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
118556449,0.6,rsi35-50,rsi35-50,3.287892341352999,3.563378471881151,rsi<35&rs,1,1,0,17.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1624994297,0.6,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.3188668988086283,4.113538092374801,rsi<35&rs,1,0,1,11.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
822537211,0.6,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.2657939245179293,4.112638253718615,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
26070387,0.6,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.2455525619722905,4.016735497862101,rsi<35&rs,1,0,1,10.0,False,False,False,,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
358005144,0.6,adx2,adx2,3.2832283291220663,4.032345674932003,rsi<35&rs,1,0,1,7.0,False,False,False,,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1756252394,0.6,adx1,adx1,3.2445883750915527,3.763688914477825,rsi<35&rs,1,1,0,40.0,False,False,False,,32487.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1127541712,0.6,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.3095473636128006,4.113538092374801,rsi<35&rs,1,0,1,11.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1241056469,0.6,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.327227512206882,4.113538092374801,rsi<35&rs,1,0,1,11.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
366124970,0.6,sig_rs_intact&rs,sig_rs_intact&rs,3.2407738358527416,4.230200307816267,rsi<35&rs,1,0,1,20.0,False,False,False,,100425.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1967568734,0.6,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.246966446749866,3.893093951046467,rsi<35&rs,1,1,0,3.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
166266809,0.6,adx3,adx3,3.1809645609185093,3.738765884190798,rsi<35&rs,1,0,1,22.0,False,False,False,,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1521991453,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.222606899216771,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1609864729,0.6,¬sig_h1_dr,¬sig_h1_dr,3.205387149378657,3.618991747498512,rsi<35&rs,1,0,1,39.0,False,False,False,,253221.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1825026891,0.6,sig_conso,sig_conso,3.2515408517792816,3.844735114276409,rsi<35&rs,1,0,1,32.0,False,False,False,,211530.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1062657375,0.6,rsi35-50,rsi35-50,3.241903791204095,3.563378471881151,rsi<35&rs,1,1,0,17.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1056416383,0.6,adx3&rs,adx3&rs,3.3523630394414066,3.9038624614477158,rsi<35&rs,1,0,1,16.0,False,False,False,,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
577004116,0.6,rsi<35&rs,rsi<35&rs,3.278419132977724,4.4374429568648335,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
537191705,0.6,sig_conso&rs,sig_conso&rs,3.2536461672931907,4.167036986351013,rsi<35&rs,1,0,1,24.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
722804976,0.6,adx2&rs,adx2&rs,3.281115291137248,4.137380421161652,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1248996683,0.6,rsi<35&rs,rsi<35&rs,3.3374062506482005,4.4374429568648335,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1204884211,0.6,sig_h1_dr&rs,sig_h1_dr&rs,3.3386206533759832,4.113538092374801,rsi<35&rs,1,0,1,10.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1852736515,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.2998445397242904,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
821998552,0.6,adx1,adx1,3.2141262013465166,3.763688914477825,rsi<35&rs,1,1,0,40.0,False,False,False,,32487.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
848948,0.6,rsi50-65,rsi50-65,3.1952124254591765,3.670355211943388,rsi<35&rs,1,1,0,39.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2052863978,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.285347767807543,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1899716059,0.6,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.2770984994992616,4.112638253718615,rsi<35&rs,1,0,1,7.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1166462018,0.6,sig_macro_vix_up,sig_macro_vix_up,3.294675885438919,3.9160572923719883,rsi<35&rs,1,0,1,24.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1500860233,0.6,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.1902742010727523,4.112638253718615,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
574509546,0.6,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.3336792699992657,3.954655764997005,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
416974953,0.6,rsi50-65,rsi50-65,3.175379056483507,3.670355211943388,rsi<35&rs,1,1,0,39.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1695682903,0.6,adx2,adx2,3.2332684844732285,4.032345674932003,rsi<35&rs,1,0,1,7.0,False,False,False,,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
87506242,0.6,¬sig_rs_intact,¬sig_rs_intact,3.16860897000879,3.4377414785325526,rsi<35&rs,1,1,0,34.0,False,False,False,,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
633245128,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.1787413687631485,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
860962119,0.6,rsi50-65&rs,rsi50-65&rs,3.2345909904688597,3.756097611039877,rsi<35&rs,1,1,0,34.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1165292139,0.6,rsi>=65,rsi>=65,3.2433070594631133,3.775871829688549,rsi<35&rs,1,1,0,41.0,False,False,False,,26160.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
897109420,0.6,adx1&rs,adx1&rs,3.203148734755814,3.7831048481166363,rsi<35&rs,1,1,0,37.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
308392787,0.6,sig_h1_dr,sig_h1_dr,3.233263892754912,4.113538092374801,rsi<35&rs,1,0,1,12.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1238685830,0.6,adx3,adx3,3.2389810355380173,3.738765884190798,rsi<35&rs,1,0,1,22.0,False,False,False,,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1957828255,0.6,rsi<35&conso,rsi<35&conso,3.326147035397589,4.27362005636096,rsi<35&rs,1,0,1,10.0,False,False,False,,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
480408721,0.6,¬sig_rs_intact,¬sig_rs_intact,3.253611107356846,3.4377414785325526,rsi<35&rs,1,1,0,34.0,False,False,False,,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1381891875,0.6,rsi>=65,rsi>=65,3.140908272769302,3.775871829688549,rsi<35&rs,1,1,0,41.0,False,False,False,,26160.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
422357312,0.6,rsi35-50&conso,rsi35-50&conso,3.2559800191596144,3.6113697104156017,rsi<35&rs,1,1,0,21.0,False,False,False,,98388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1660276193,0.6,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.3129637499153612,4.112638253718615,rsi<35&rs,1,0,1,7.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
8260956,0.6,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.2362617552280426,4.018883960694074,rsi<35&rs,1,0,1,17.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1410866945,0.6,sig_h1_dr,sig_h1_dr,3.288414506241679,4.113538092374801,rsi<35&rs,1,0,1,12.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1207743467,0.6,adx2&rs,adx2&rs,3.3009534468874335,4.137380421161652,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
678297493,0.6,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.3089854845032094,4.112638253718615,rsi<35&rs,1,0,1,7.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
476621992,0.6,rsi<35&conso,rsi<35&conso,3.320301821827888,4.27362005636096,rsi<35&rs,1,0,1,10.0,False,False,False,,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1332777622,0.6,sig_lead_in_lag,sig_lead_in_lag,3.276798971928656,4.112638253718615,rsi<35&rs,1,0,1,6.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
557069354,0.6,sig_conso+sig_macro_vix_up,sig_conso+sig_macro_vix_up,3.266239445656538,3.86955821365118,rsi<35&rs,1,0,1,21.0,False,False,False,,43278.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2009178951,0.6,adx3,adx3,3.2370510603860017,3.738765884190798,rsi<35&rs,1,0,1,22.0,False,False,False,,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1623035070,0.6,¬sig_h1_dr,¬sig_h1_dr,3.163489731959998,3.618991747498512,rsi<35&rs,1,0,1,39.0,False,False,False,,253221.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1211265584,0.6,rsi<35&rs,rsi<35&rs,3.29114212654531,4.4374429568648335,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
972201505,0.6,¬sig_macro_vix_up,¬sig_macro_vix_up,3.15496954627335,3.8234310224652286,rsi<35&rs,1,0,1,31.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
191344934,0.6,rsi50-65&rs,rsi50-65&rs,3.259742958471179,3.756097611039877,rsi<35&rs,1,1,0,34.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1300548837,0.6,adx3&rs,adx3&rs,3.320333263836801,3.9038624614477158,rsi<35&rs,1,0,1,16.0,False,False,False,,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2081914319,0.6,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.2931242464110255,3.893093951046467,rsi<35&rs,1,1,0,3.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1926420806,0.6,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.291258472017944,4.113538092374801,rsi<35&rs,1,0,1,11.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
454850902,0.6,sig_h1_dr,sig_h1_dr,3.2658531796187162,4.113538092374801,rsi<35&rs,1,0,1,12.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
871249315,0.6,sig_conso&rs,sig_conso&rs,3.229028620123863,4.167036986351013,rsi<35&rs,1,0,1,24.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1755473404,0.6,rsi<35&conso,rsi<35&conso,3.357342667877674,4.27362005636096,rsi<35&rs,1,0,1,10.0,False,False,False,,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
398212023,0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.2890625204890966,3.892684727907181,rsi<35&rs,1,1,0,4.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
454700906,0.6,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.259892789646983,3.893093951046467,rsi<35&rs,1,1,0,3.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
374750138,0.6,sig_macro_vix_up,sig_macro_vix_up,3.2745486498251557,3.9160572923719883,rsi<35&rs,1,0,1,24.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
326593817,1.5,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.2955930521711707,4.139914643019438,rsi<35&rs,3,0,2,2.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
696291679,1.5,sig_rs_intact,sig_rs_intact,3.457838070113212,4.824318690225482,rsi<35&rs,1,0,1,17.0,False,False,False,,100425.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
62651166,1.5,rsi<35,rsi<35,3.5454481715918518,5.088448464870453,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1618254205,1.5,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.280543529544957,4.218614228069782,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1223711251,1.5,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.2966934889554977,4.052723944187164,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1189430906,1.5,adx1&rs,adx1&rs,3.14249147195369,3.706097137182951,rsi<35&rs,1,1,0,28.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1017981309,1.5,¬sig_rs_intact,¬sig_rs_intact,3.0150367319583893,2.833601240068674,rsi<35&rs,0,0,0,8.0,False,False,False,,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1343401885,1.5,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.3486044982448218,4.2754897847771645,rsi<35&rs,1,0,1,10.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1606345593,1.5,adx1&rs,adx1&rs,3.1404833029955626,3.706097137182951,rsi<35&rs,1,1,0,28.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1025199606,1.5,adx1,adx1,3.1296061923960226,3.653467446565628,rsi<35&rs,1,1,0,35.0,False,False,False,,32487.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
370952272,1.5,sig_h1_dr+sig_macro_vix_up,sig_h1_dr+sig_macro_vix_up,3.3268403977155683,4.109594784677029,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,10952.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1094571922,1.5,adx3,adx3,3.2218156466260552,3.5707495510578156,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
522920736,1.5,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,3.284307692013681,4.139914643019438,rsi<35&rs,3,0,2,3.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
