est,lo,hi,se_boot,width,n_distinct,est_p,p_lo,p_hi,se_p,n,n_dates
0.6867314887649351,0.3726521132479488,1.0156368070636053,0.1704629777821705,0.6429846938156565,200,4.478591015361333,2.331501551318158,6.468768994480345,1.1183266629818813,37120,898
0.4886261241660578,0.19855072016950193,0.7844457900721891,0.15254813577871493,0.5858950699026871,200,3.1473311056846476,1.2798641290507924,5.156352865751116,1.042358965443128,38429,898
0.4901566454112877,0.16921158247441145,0.802682669239217,0.17498404140751814,0.6334710867648056,199,3.1227102147253327,1.0821901601325954,5.374148937756498,1.1866750929657006,38907,898
0.590337444746824,0.24383450937257412,0.9245852039778849,0.18955481826881998,0.6807506946053108,200,3.719609469924501,1.4704455737303241,5.980333616700215,1.2426007204556606,38940,898
0.3360628009320127,-0.026762564748476207,0.6780032479775289,0.18395505178503768,0.704765812726005,200,2.16900328196592,-0.15033657658244212,4.434482152208705,1.1868642100849314,38515,898
0.40321852046357687,0.09564861296293165,0.663194734410354,0.15075347495636257,0.5675461214474224,200,2.4591034784881116,0.5890298315617299,4.379964211841616,0.987370914840183,38681,898
0.678577430360649,0.3528187151185713,0.9871063090471107,0.16168441441031883,0.6342875939285394,200,4.525110002107279,2.4173053381158836,6.646658981828071,1.0770798492397176,36629,898
0.6790182972146946,0.31991783304450044,1.0602526820890426,0.18680006705538058,0.740334849044542,200,4.408728489492542,1.8947178165203868,7.059284483810797,1.2650168103440813,38490,898
0.6150704494817244,0.27618823430567097,0.9064900227370388,0.16131191734862357,0.6303017884313679,199,3.9859604315364283,1.8155742218314062,5.963993143092785,1.0867330930623962,38044,898
0.6255475734092125,0.30558861898738576,0.9043780560991411,0.16545170283599317,0.5987894371117554,200,4.13076129208223,1.9923930407422625,5.976860695418629,1.1083776746793679,37983,898
0.5872805130694764,0.14472348069736657,0.9301879993058266,0.18973786013335878,0.7854645186084601,200,3.732219446870677,0.9598077771655841,5.97969117874026,1.245610260445174,38305,898
0.6461718398851007,0.29962346153125596,1.0058515615912507,0.17756487384186803,0.7062281000599947,200,4.30120238074212,1.920171916801654,6.548647636831441,1.1807647148827427,38816,898
0.6239632659120303,0.349910805499114,0.9659487230757309,0.16649303153772277,0.6160379175766169,200,3.975805243110575,2.1502354633444574,6.096945358634772,1.0952146570954235,37478,898
0.7177142262848263,0.38986631079954925,1.0443043138720345,0.1622845281601434,0.6544380030724852,200,4.873414821643074,2.7156850394035197,6.902711887969318,1.1231674678131836,38543,898
0.4116438300936992,0.07942091600738056,0.7390029527555398,0.184415843393346,0.6595820367481593,200,2.614922748500359,0.4317089752093359,4.86036849671234,1.223963818747646,38616,898
0.45964144863634926,0.13093027973210658,0.7534773771054896,0.16560374490315244,0.622547097373383,200,3.001957501085817,0.8377667165820265,5.00150638836552,1.1142200955627937,37670,898
0.43076672657508197,0.11496028970805261,0.7348735103331666,0.16150498462712395,0.619913220625114,200,2.8023129680187053,0.7266951471704391,4.756304153122871,1.06580953215798,39307,898
0.5169363184438941,0.1941978529063615,0.8578105046763759,0.1586365862683187,0.6636126517700144,200,3.3401225731504725,1.3346114998697165,5.628784436037947,1.0657349228093194,36558,898
0.43792852976621777,0.048820099778521545,0.7200492944054506,0.1704740368668121,0.6712291946269291,200,2.812382738073993,0.3070676930618927,4.972024324650471,1.1550056825321162,38710,898
0.49834068010815524,0.19723898082405963,0.8541550938884924,0.18142416591871602,0.6569161130644328,200,3.2454221037303888,1.1251713386637834,5.482734267275565,1.1938144522450445,38587,898
0.4566280856042598,0.053390221178959696,0.7765453125064425,0.17687544466204658,0.7231550913274829,200,2.9216723819300294,0.3029266476786316,5.130050864382304,1.1888596735146033,39079,898
0.5425338824497022,0.2699184095852078,0.846231133177045,0.1573385985785311,0.5763127235918373,200,3.5727230224646633,1.6743707768527913,5.856477787999866,1.0863362167171813,38389,898
0.42992202420811754,0.08141207302177435,0.776039013706903,0.18112404389555448,0.6946269406851286,200,2.806121727108224,0.5902995286122457,5.165446897089169,1.223792681473618,38913,898
0.5117599300643366,0.13131513767997427,0.8613456264585807,0.18997971340125344,0.7300304887786064,200,3.2532338590839927,0.7280732086598988,5.554559140498452,1.2507083253886053,38542,898
0.3903943613304034,0.025075357139113248,0.7595503881709327,0.19080445441372504,0.7344750310318194,200,2.4694747596813005,0.2238547770100856,4.817688782513091,1.2671973524482736,37131,898
0.5773713740114922,0.2149928470544957,0.9019256369280619,0.18560842316118384,0.6869327898735662,200,3.6150473729663957,1.2716371383345368,5.726198591454733,1.206109176887502,38597,898
0.5660442827262074,0.19896682610292704,0.8755997215740733,0.17047417594911218,0.6766328954711462,200,3.6477400336482835,1.1292372783302058,5.8143871260715265,1.1571170837407778,39312,898
0.501330217308848,0.046494083342700505,0.7474531591577849,0.17831332704526434,0.7009590758150843,200,3.2367121527027365,0.29337229525263525,5.020035961293712,1.1911537388998494,37896,898
0.6712477453159277,0.3372601758973254,1.0227192398291365,0.1867317590285302,0.6854590639318111,200,4.285657751941119,2.067948325160744,6.513266761188266,1.2191285023285867,37748,898
