ticker,seg,base,std,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,wtop
HAS,🏦majority,0.119,4.544,0.242,0.135,-0.152,-0.131,0.282,-0.364,0.42,-1.41
HBAN,🏦majority,0.381,4.448,-0.02,0.001,0.183,-0.08,0.135,0.373,0.012,-3.805
HCA,🏦majority,0.402,4.204,0.236,0.034,0.023,-0.075,-0.009,0.02,-0.123,-0.096
HD,🏦majority,0.179,3.378,-0.224,0.02,0.137,-0.036,-0.125,0.082,0.115,-1.523
HES,🏦majority,0.452,5.164,0.226,-0.009,0.044,0.19,0.14,-0.318,-0.589,-1.049
HIG,🏦majority,0.53,2.881,0.389,0.033,0.066,-0.006,0.129,-0.063,0.012,-0.023
HII,🏦majority,0.216,4.371,0.474,-0.049,-0.18,0.015,-0.014,-0.395,-0.259,-3.15
HLT,🏦majority,0.574,3.714,0.139,0.074,0.049,-0.041,0.103,0.141,-0.11,-0.122
HMC,🏦majority,0.042,3.645,0.072,-0.056,0.022,0.034,0.206,0.43,-0.534,0.195
HOLX,🏦majority,0.045,3.073,0.112,0.123,0.035,-0.219,0.145,-0.259,-0.412,-2.007
HON,🏦majority,0.139,4.415,-0.026,0.021,-0.0,-0.064,-0.025,0.053,0.01,-2.563
HOOD,🏦majority,0.357,9.808,-0.7,-0.265,-0.173,-0.011,-0.641,-0.605,-0.171,-3.759
HPE,🏦majority,0.685,6.103,-0.318,0.119,0.023,-0.054,-0.388,0.339,0.622,-0.075
HPQ,🏦majority,0.138,4.921,-0.138,0.028,0.143,-0.07,0.003,-0.01,-0.425,-0.795
HRL,🏦majority,-0.074,3.358,0.048,0.032,0.103,-0.074,0.039,-0.206,-0.151,0.282
HSIC,🏦majority,0.039,3.53,0.358,0.134,0.017,-0.065,0.372,-0.052,0.183,-1.349
HST,🏦majority,0.237,4.197,0.172,0.035,-0.135,-0.022,0.202,-0.52,0.843,0.093
HSY,🏦majority,-0.035,3.313,-0.091,-0.074,0.002,0.024,-0.078,-0.005,0.349,0.525
HUBB,🏦majority,0.529,3.911,0.341,0.191,0.013,-0.187,0.278,0.216,0.186,-2.807
HUBS,🏦majority,0.313,7.529,0.559,0.104,-0.212,-0.247,0.058,-0.282,0.116,-2.068
HUM,🏦majority,0.115,5.544,0.137,-0.126,-0.274,0.055,0.035,-0.187,0.001,-0.988
HWM,🏦majority,0.819,4.328,0.129,0.184,-0.022,-0.225,0.089,-0.066,0.085,-0.756
IBKR,🏦majority,0.755,4.756,0.136,-0.246,-0.016,-0.058,-0.18,-0.05,-0.51,-1.215
IBM,🏦majority,0.332,4.521,-0.418,-0.064,-0.036,0.072,-0.312,0.171,0.391,-1.674
ICE,🏦majority,0.267,3.172,-0.045,0.082,-0.011,0.006,-0.012,0.065,-0.113,-1.245
IDXX,🏦majority,-0.149,4.674,0.226,0.082,-0.111,-0.012,0.08,-0.017,-0.265,0.326
IEX,🏦majority,0.091,3.152,0.04,0.071,-0.122,-0.091,0.299,0.013,0.107,0.105
IFF,🏦majority,0.103,4.43,-0.091,-0.019,0.058,0.005,-0.135,0.014,-0.249,-0.479
ILMN,🏦majority,-0.178,6.21,0.337,0.237,-0.109,-0.18,0.333,0.104,-0.165,-2.04
INCY,🏦majority,0.054,4.185,0.293,-0.006,0.001,-0.025,0.174,-0.278,-0.644,-0.802
INTC,🏦majority,-0.089,7.737,0.032,0.064,-0.113,-0.115,0.297,0.031,0.807,-3.054
INTU,🏦majority,0.249,5.225,0.011,0.388,-0.049,0.002,0.215,-0.341,-0.596,-1.163
INVH,🏦majority,0.101,3.112,0.201,-0.035,-0.076,-0.101,0.048,0.024,-0.53,-0.758
IOT,🏦majority,0.36,9.681,0.433,-0.299,-0.125,0.372,0.054,0.206,-0.099,-6.091
IP,🏦majority,-0.027,4.91,0.153,0.152,0.006,-0.086,-0.015,0.048,-0.02,-2.17
IPG,🏦majority,-0.088,3.885,0.319,0.119,-0.005,-0.134,0.329,-0.144,0.48,0.063
IQV,🏦majority,-0.017,5.001,-0.122,0.007,0.04,-0.083,-0.187,0.059,0.432,-2.281
IR,🏦majority,0.467,4.135,0.099,0.116,-0.065,-0.109,0.354,0.067,0.556,0.187
IRM,🏦majority,0.515,4.371,-0.207,-0.08,-0.147,0.051,0.026,-0.061,0.047,1.179
ISRG,🏦majority,0.121,4.722,0.123,0.16,0.177,-0.044,0.185,0.023,0.477,-3.496
IT,🏦majority,0.195,5.1,-0.128,-0.053,-0.015,-0.086,-0.188,0.052,0.142,-2.608
ITW,🏦majority,0.114,2.95,-0.126,0.022,0.021,-0.054,-0.14,0.081,0.16,-0.244
IVZ,🏦majority,0.161,5.135,0.128,0.232,0.133,-0.248,0.242,-0.124,0.187,0.337
J,🏦majority,0.207,3.436,0.498,0.156,-0.057,-0.127,0.246,-0.214,0.176,-1.098
JBHT,🏦majority,0.205,4.278,0.237,0.165,0.017,-0.142,0.229,0.102,0.244,-0.545
JBL,🏦majority,0.806,5.316,0.106,-0.011,0.077,0.109,-0.104,-0.027,0.483,0.88
JBLU,🏦majority,-0.195,7.514,-0.113,0.195,0.195,-0.136,0.195,-0.87,-0.181,-2.671
JCI,🏦majority,0.478,4.009,0.093,0.082,-0.103,-0.128,0.241,-0.305,0.369,0.211
JD,🏦majority,-0.696,7.398,0.627,-0.12,-0.273,0.041,0.56,-0.478,-0.384,-1.237
JKHY,🏦majority,0.041,3.257,0.302,-0.001,-0.239,0.062,0.143,-0.218,0.288,0.144
JNJ,🏦majority,0.088,2.453,-0.135,-0.037,0.014,-0.04,-0.218,0.154,-0.231,-0.528
JNPR,🏦majority,0.096,3.582,0.093,0.013,-0.096,0.006,-0.035,0.044,-0.11,-0.351
JPM,🏦majority,0.586,3.444,0.006,0.069,0.025,-0.023,-0.209,0.04,-0.414,-0.663
K,🏦majority,0.072,2.957,0.119,0.002,0.013,-0.022,0.051,-0.103,-0.097,0.016
KDP,🏦majority,0.151,2.966,0.187,0.057,0.035,-0.04,0.133,-0.112,0.146,-0.961
KEY,🏦majority,0.206,5.165,-0.206,0.225,0.001,-0.106,0.012,-0.092,0.034,-1.621
KEYS,🏦majority,0.49,4.838,0.096,0.024,0.058,0.117,0.182,-0.168,0.111,-2.202
KGC,🏦majority,1.009,5.887,-0.277,0.196,-0.068,-0.117,-0.023,0.135,0.794,-1.484
KHC,🏦majority,-0.152,3.132,0.194,-0.05,-0.104,-0.058,0.122,-0.077,0.596,-0.205
KIM,🏦majority,0.106,3.424,0.225,0.141,-0.106,0.032,0.288,-0.007,0.102,-1.078
KKR,🏦majority,0.433,5.285,-0.234,-0.001,0.033,0.284,-0.045,0.313,-0.614,-2.635
KLAC,🏦majority,0.775,5.979,0.417,0.358,-0.143,-0.211,0.517,0.16,-0.467,-1.547
KMB,🏦majority,-0.085,2.883,-0.034,-0.059,-0.077,-0.084,-0.088,-0.047,-0.044,-0.716
KMI,🏦majority,0.312,3.311,0.363,0.084,-0.132,-0.112,0.213,0.059,0.445,-1.414
KMX,🏦majority,-0.099,5.916,-0.243,0.22,-0.106,-0.183,0.315,0.035,-0.654,-2.177
KO,🏦majority,0.105,2.324,-0.011,-0.155,0.001,0.024,0.006,0.059,0.162,-2.391
KR,🏦majority,0.133,3.746,0.419,0.054,0.097,-0.21,0.189,-0.067,0.22,-0.828
KVUE,🏦majority,-0.221,3.658,0.221,-0.018,-0.006,-0.176,0.061,-0.059,-0.349,-0.641
L,🏦majority,0.437,2.547,0.13,0.114,0.088,-0.192,0.129,-0.071,0.171,-0.832
LCID,🏦majority,-1.952,11.095,1.57,0.011,-0.637,-0.321,0.752,-0.304,0.25,-6.026
LDOS,🏦majority,0.342,3.963,-0.371,-0.032,0.03,0.003,-0.245,-0.05,-0.05,-2.598
LEN,🏦majority,0.0,4.666,-0.061,0.336,-0.013,-0.147,0.131,0.045,-0.361,-3.126
LH,🏦majority,0.116,3.255,0.047,0.156,0.084,-0.15,0.05,-0.15,-0.224,-2.397
LHX,🏦majority,0.176,3.422,0.014,0.057,-0.118,-0.032,0.005,-0.119,-0.293,0.242
LI,🏦majority,-0.498,8.661,0.283,0.397,-0.065,-0.369,0.063,0.12,-0.746,-3.791
LII,🏦majority,0.143,4.463,-0.076,0.085,-0.148,-0.17,-0.224,0.06,-0.089,-2.057
LIN,🏦majority,0.349,2.755,0.159,0.008,-0.204,-0.036,0.02,0.089,-0.189,-0.069
LITE,🏦majority,0.505,8.206,0.356,-0.198,0.046,-0.008,0.495,-0.505,-0.207,-3.07
LKQ,🏦majority,-0.02,3.977,0.124,0.167,-0.08,-0.049,0.24,0.152,-0.42,-4.568
LLY,🏦majority,0.748,4.69,-0.342,0.032,0.087,0.062,-0.363,-0.016,-0.083,-4.021
LMT,🏦majority,0.23,3.484,0.224,-0.029,-0.059,0.02,-0.11,0.025,0.027,-0.239
LNC,🏦majority,0.477,5.84,-0.152,0.351,0.017,-0.155,0.18,-0.165,0.431,-2.746
LNG,🏦majority,0.328,4.115,0.636,-0.019,-0.113,-0.281,0.48,-0.356,0.159,-1.607
LNT,🏦majority,0.248,2.681,0.259,0.078,-0.079,-0.071,0.259,-0.026,-0.029,-1.567
LOW,🏦majority,0.089,3.601,-0.037,0.087,0.066,-0.075,-0.123,0.062,-0.099,-0.602
LRCX,🏦majority,0.87,6.491,0.066,0.534,-0.234,-0.189,0.316,-0.064,0.376,0.335
LULU,🏦majority,-0.245,5.99,-0.499,-0.121,0.086,0.07,-0.711,-0.002,0.787,-1.321
LUV,🏦majority,0.155,5.53,-0.196,-0.047,0.079,0.056,-0.082,0.093,0.238,-3.121
LVS,🏦majority,-0.124,5.52,0.183,-0.035,0.07,-0.144,0.1,-0.142,0.58,-5.63
LW,🏦majority,0.422,5.413,-0.252,0.155,0.078,-0.068,0.122,-0.27,0.152,0.406
LYB,🏦majority,-0.177,4.563,0.436,0.125,0.074,0.002,0.34,-0.096,-0.223,-0.863
LYFT,🏦majority,-0.691,9.619,-0.287,0.095,0.39,-0.304,-0.093,-0.795,0.335,-3.87
LYV,🏦majority,0.476,4.703,-0.334,0.004,0.022,-0.148,0.105,-0.053,-0.278,-2.166
MA,🏦majority,0.388,3.294,0.102,0.078,0.067,-0.061,0.083,-0.285,-0.371,-0.149
MAA,🏦majority,-0.052,3.019,0.059,-0.026,-0.079,-0.119,0.155,-0.279,-0.148,-2.113
MAR,🏦majority,0.548,4.058,-0.129,0.109,0.067,0.001,-0.06,0.047,0.083,-1.155
MAS,🏦majority,-0.115,4.214,0.078,0.014,-0.015,0.043,0.172,-0.063,-0.316,-2.07
MCD,🏦majority,0.096,2.453,-0.209,0.085,0.065,-0.045,-0.076,0.148,0.063,0.105
MCHP,🏦majority,-0.117,6.025,0.51,0.156,0.083,-0.013,0.436,-0.23,-0.511,-1.698
MCK,🏦majority,0.571,3.421,0.459,0.125,0.015,-0.085,0.339,-0.052,-0.015,-0.679
MCO,🏦majority,0.274,3.666,0.032,0.018,-0.059,0.013,0.234,0.009,0.103,0.413
MDB,🏦majority,0.243,9.89,0.428,-0.07,0.262,-0.101,0.192,-0.289,-0.959,-6.679
MDLZ,🏦majority,0.139,2.719,0.092,-0.045,-0.009,-0.023,0.062,0.031,0.094,-0.406
MDT,🏦majority,-0.131,3.046,-0.007,0.055,0.093,-0.018,0.212,-0.063,0.016,-1.522
MET,🏦majority,0.535,3.544,-0.036,0.12,0.043,-0.073,-0.098,-0.095,0.759,-0.668
META,🏦majority,0.608,7.047,-0.272,0.095,0.308,0.172,-0.02,0.356,0.563,-0.539
MGM,🏦majority,0.14,5.451,0.048,0.239,-0.047,-0.032,-0.084,-0.077,-0.858,-0.587
MHK,🏦majority,-0.446,5.58,0.509,-0.082,-0.007,0.022,0.034,-0.208,0.2,-4.885
MKC,🏦majority,-0.144,3.542,-0.225,-0.124,0.042,-0.016,-0.301,-0.319,-0.456,-2.649
MKTX,🏦majority,-0.401,5.31,0.026,-0.075,-0.105,-0.17,0.19,-0.017,-0.074,-2.554
MLM,🏦majority,0.233,3.621,0.288,0.031,0.009,-0.215,0.184,-0.253,-0.17,-0.051
MMC,🏦majority,0.403,2.627,-0.144,0.039,-0.042,-0.027,-0.12,0.045,-0.092,0.155
MMM,🏦majority,-0.091,3.81,-0.011,0.118,-0.033,-0.149,0.145,-0.083,0.408,-2.573
MNDY,🏦majority,-0.304,10.354,0.436,-0.221,-0.439,0.197,0.085,0.038,0.409,-2.656
MNST,🏦majority,0.363,3.243,-0.105,0.047,0.167,-0.056,0.006,-0.219,-0.029,0.241
MO,🏦majority,0.288,3.028,0.111,-0.009,-0.046,-0.14,0.111,-0.053,-0.135,-0.783
MOH,🏦majority,0.247,5.705,-0.404,0.024,0.121,-0.321,-0.268,-0.091,-0.08,-1.35
MOS,🏦majority,0.096,5.851,-0.151,0.155,0.148,0.182,-0.178,0.042,-0.538,-2.193
MPC,🏦majority,0.82,4.748,-0.33,-0.177,0.103,-0.097,-0.171,0.097,0.845,-1.416
MPWR,🏦majority,0.75,6.885,0.218,0.397,0.223,-0.117,0.303,0.052,0.341,0.764
MRK,🏦majority,0.113,3.515,-0.137,0.01,0.068,-0.04,-0.057,0.142,-0.427,-0.661
MRNA,🏦majority,-0.375,9.847,-0.417,-0.031,0.099,0.187,-0.042,0.426,0.116,-3.398
MRO,🏦majority,0.596,5.964,0.273,-0.022,-0.088,-0.064,-0.145,-0.154,1.274,-0.358
MRVL,🏦majority,0.724,8.416,0.68,0.399,0.012,-0.245,0.576,-0.42,0.286,-1.159
MS,🏦majority,0.439,4.115,-0.079,0.124,0.09,-0.038,0.198,0.052,0.183,0.206
MSCI,🏦majority,0.118,4.177,0.166,0.117,0.017,-0.152,0.216,0.059,-0.068,-2.422
MSFT,🏦majority,0.357,3.777,-0.106,0.06,0.089,-0.112,-0.3,0.128,-0.023,-0.909
MSI,🏦majority,0.554,3.13,-0.1,0.084,0.014,-0.06,0.097,-0.003,0.2,-1.339
MTB,🏦majority,0.295,4.119,0.152,0.017,-0.15,-0.106,0.013,-0.194,0.239,-1.872
MTCH,🏦majority,-0.267,5.849,0.049,-0.02,0.014,0.064,0.243,0.267,-0.801,-1.368
MTD,🏦majority,0.273,4.536,0.182,0.227,0.103,-0.396,0.106,0.008,-0.004,0.807
MTDR,🏦majority,0.414,6.672,0.317,0.015,0.113,-0.17,0.464,0.097,-0.414,-3.298
MU,🏦majority,0.591,8.052,-0.365,-0.139,-0.267,-0.022,-0.541,-0.091,0.96,-1.597
NCLH,🏦majority,0.0,7.821,0.212,-0.129,-0.208,0.044,-0.122,-0.303,-0.641,-4.021
NDAQ,🏦majority,0.334,3.409,0.002,0.036,0.105,0.009,-0.126,0.057,-0.351,0.032
NDSN,🏦majority,0.294,3.353,0.274,0.126,-0.041,-0.037,0.274,-0.2,0.149,-0.889
NEE,🏦majority,0.387,3.719,-0.043,-0.001,0.047,-0.15,-0.175,-0.133,-0.179,-1.424
NEM,🏦majority,0.309,5.42,-0.195,-0.041,0.211,0.154,0.013,0.023,0.471,0.324
NET,🏦majority,0.614,10.043,0.033,-0.127,0.295,-0.035,0.111,0.283,0.618,-0.446
NFLX,🏦majority,0.181,6.335,-0.078,-0.018,-0.011,0.137,-0.412,-0.017,-0.319,-1.96
NI,🏦majority,0.404,2.73,0.559,0.108,-0.082,0.001,0.394,-0.055,0.191,-0.245
NIO,🏦majority,-1.351,9.936,0.233,0.473,0.245,-0.051,-0.023,0.034,0.579,-8.601
NKE,🏦majority,-0.431,4.849,-0.11,-0.101,0.119,0.007,-0.159,0.299,0.619,-1.474
NOC,🏦majority,0.304,3.582,0.093,0.062,0.07,-0.025,0.128,-0.175,0.012,-4.197
NOV,🏦majority,0.118,5.998,0.552,0.159,-0.01,-0.218,0.639,-0.143,0.371,-0.518
NOW,🏦majority,0.201,6.037,0.466,-0.123,-0.223,-0.06,0.051,-0.124,-0.037,-1.451
NRG,🏦majority,0.659,5.518,0.151,0.093,0.034,0.034,0.042,0.506,0.057,-1.459
NSC,🏦majority,0.148,3.428,-0.17,0.159,-0.046,0.003,0.048,0.107,0.219,0.001
NTAP,🏦majority,0.395,5.039,-0.25,0.166,0.013,0.024,-0.311,-0.014,-0.124,-1.433
NTES,🏦majority,0.164,5.629,0.603,0.142,0.048,-0.073,0.489,-0.043,0.147,-2.767
NTRS,🏦majority,0.342,3.873,0.106,0.253,-0.005,-0.114,0.187,-0.261,-0.244,0.33
NUE,🏦majority,0.535,5.489,-0.168,0.04,0.21,0.056,-0.535,0.372,-0.338,0.082
NVDA,🏦majority,1.176,6.964,-0.015,0.079,-0.143,0.012,0.295,0.056,1.112,-0.925
NVR,🏦majority,0.147,3.538,0.102,0.115,-0.131,-0.118,0.315,0.011,-0.136,-2.413
NWL,🏦majority,-0.57,7.125,0.107,-0.12,0.226,-0.352,-0.104,-0.568,1.389,-3.548
NWS,🏦majority,0.287,3.881,-0.181,0.089,-0.044,-0.089,-0.068,0.24,0.24,-1.07
NWSA,🏦majority,0.208,3.703,0.005,0.04,0.045,-0.056,0.004,0.1,0.171,-0.617
NXPI,🏦majority,0.051,5.381,0.291,0.267,0.031,-0.367,0.338,-0.17,-0.389,-0.099
O,🏦majority,0.076,2.655,-0.095,-0.023,-0.118,0.03,-0.068,-0.061,-0.483,-0.613
ODFL,🏦majority,0.209,5.021,0.005,0.066,-0.072,0.087,-0.012,0.219,-0.407,-2.369
OKE,🏦majority,0.508,4.136,0.213,-0.109,-0.042,-0.029,0.019,-0.075,0.453,-0.825
OKTA,🏦majority,-0.082,8.218,0.175,-0.016,-0.085,-0.259,0.071,0.005,-0.688,-0.573
OMC,🏦majority,0.147,3.881,0.244,0.185,-0.056,-0.158,0.32,-0.321,0.379,-0.527
ON,🏦majority,0.241,7.243,0.361,0.155,0.134,-0.104,0.223,-0.037,1.08,-1.878
ORCL,🏦majority,0.183,6.235,-0.261,-0.048,0.026,-0.004,-0.276,0.207,-0.08,-1.896
ORLY,🏦majority,0.407,3.193,0.142,0.219,-0.088,-0.053,0.089,-0.025,-0.263,0.203
OTIS,🏦majority,0.122,2.951,-0.177,0.068,-0.0,-0.007,0.01,-0.006,-0.084,-1.415
OXY,🏦majority,0.216,5.461,0.003,0.08,0.028,-0.063,0.07,0.068,0.066,-1.031
PANW,🏦majority,0.731,5.995,0.128,-0.068,0.044,0.012,0.228,-0.011,-0.306,-3.102
PARA,🏦majority,-0.129,6.832,0.584,0.046,-0.063,0.129,0.577,-0.016,-0.74,-1.724
PATH,🏦majority,-0.569,8.574,1.063,-0.059,-0.192,-0.206,0.644,-1.081,-0.353,-1.25
PAYC,🏦majority,-0.065,6.291,0.393,-0.202,-0.178,-0.056,-0.045,0.108,-0.797,-3.335
PAYX,🏦majority,0.173,3.235,-0.095,0.028,0.022,0.136,-0.008,0.256,-0.599,-1.914
PCAR,🏦majority,0.358,3.464,0.501,-0.028,-0.195,0.004,0.308,-0.007,-0.431,-2.155
PCG,🏦majority,0.406,3.836,0.169,0.1,-0.045,-0.051,0.186,-0.146,-1.057,-0.911
PDD,🏦majority,-0.036,9.345,0.148,0.105,-0.043,-0.3,0.621,-0.362,0.122,-7.157
PEAK,🏦majority,-0.423,3.71,-0.267,-0.191,-0.015,0.009,-0.314,0.224,0.062,0.349
PEG,🏦majority,0.203,2.851,0.16,-0.0,0.017,-0.046,0.068,-0.139,0.286,-1.59
PENN,🏦majority,-0.226,6.894,0.85,0.16,-0.02,-0.382,0.797,-0.254,-2.007,-1.582
PEP,🏦majority,-0.02,2.56,0.037,0.014,-0.063,-0.032,0.004,-0.008,0.309,-0.992
PFE,🏦majority,-0.21,3.572,-0.071,-0.036,0.048,-0.063,-0.197,-0.16,-0.656,-1.201
PFG,🏦majority,0.512,3.757,0.105,0.057,-0.032,-0.019,0.159,0.042,-0.321,-1.773
PG,🏦majority,0.205,2.423,0.09,-0.062,0.027,-0.004,-0.069,-0.014,-0.519,-0.335
PGR,🏦majority,0.441,3.266,0.158,0.099,0.02,-0.064,0.039,0.048,-0.123,-0.611
PH,🏦majority,0.598,3.843,0.055,0.116,0.039,-0.292,0.302,-0.178,-0.161,-0.894
PHM,🏦majority,0.305,4.562,-0.013,0.168,0.147,-0.09,-0.093,0.26,-0.024,-1.119
PKG,🏦majority,0.361,3.412,0.254,0.135,0.028,-0.125,0.195,0.099,0.195,0.826
PLD,🏦majority,0.337,3.826,-0.115,0.186,0.178,-0.085,-0.071,0.005,0.322,-1.652
PLTR,🏦majority,0.695,9.574,-0.772,0.218,0.343,0.118,-0.535,-0.088,0.356,-7.18
PM,🏦majority,0.349,3.348,-0.154,-0.086,0.106,0.076,-0.319,-0.053,0.222,0.36
PNC,🏦majority,0.229,3.846,-0.08,0.024,0.113,-0.064,-0.099,-0.141,-0.681,-1.137
PNR,🏦majority,0.159,3.933,0.138,0.139,0.071,-0.051,0.011,-0.003,-0.037,1.297
PNW,🏦majority,0.263,2.829,0.057,-0.072,0.051,0.035,0.047,0.168,0.12,0.124
PODD,🏦majority,-0.084,5.795,0.112,0.244,-0.057,-0.256,0.38,-0.488,0.33,-0.051
POOL,🏦majority,-0.358,4.731,0.487,0.159,-0.039,-0.248,0.187,0.249,-0.192,-1.857
PPG,🏦majority,-0.046,3.744,-0.223,0.144,0.037,0.014,-0.159,0.119,0.209,-2.517
PPL,🏦majority,0.297,2.717,0.086,0.009,-0.055,0.009,0.122,-0.118,0.261,0.0
PRU,🏦majority,0.339,3.613,0.117,0.138,0.037,-0.032,-0.024,-0.041,0.103,-1.167
PSA,🏦majority,0.158,3.414,-0.293,0.008,0.094,-0.012,-0.155,0.062,0.047,-1.64
PSX,🏦majority,0.515,4.914,-0.358,-0.016,0.155,-0.085,-0.291,0.03,-0.444,-2.972
PTC,🏦majority,0.06,4.187,0.412,-0.006,-0.088,-0.074,0.11,0.199,0.075,-1.461
PWR,🏦majority,0.956,4.613,0.587,0.291,0.08,-0.16,0.38,-0.123,-0.579,-0.329
PXD,🏦majority,0.4,4.858,0.343,-0.042,0.096,-0.125,-0.111,-0.018,0.348,0.757
PYPL,🏦majority,-0.308,5.967,-0.118,0.237,0.088,-0.096,0.068,-0.403,-0.519,-2.439
QCOM,🏦majority,-0.018,5.746,0.183,0.072,-0.191,0.054,0.038,0.179,-0.811,-0.12
QRVO,🏦majority,-0.043,5.433,0.272,0.102,0.021,-0.114,0.41,0.115,0.159,-1.457
RACE,🏦majority,0.417,4.174,-0.518,0.099,0.235,0.119,-0.299,0.354,-0.19,-0.374
RBLX,🏦majority,0.304,9.331,0.002,-0.226,0.513,0.323,-0.105,-0.717,-1.62,-0.791
RCL,🏦majority,0.744,6.723,-0.096,-0.259,0.226,0.222,-0.412,0.083,-0.39,2.333
RE,🏦majority,0.376,3.778,0.24,0.098,0.268,-0.023,0.318,-0.006,0.273,1.27
REG,🏦majority,0.211,2.916,0.251,0.143,0.006,-0.142,0.34,-0.129,0.172,-0.416
REGN,🏦majority,0.235,4.362,0.129,0.086,0.001,-0.141,0.06,0.015,0.009,-2.292
RF,🏦majority,0.421,4.375,-0.075,0.061,-0.162,-0.063,-0.013,-0.255,-0.21,-0.042
RGLD,🏦majority,0.232,4.58,0.045,-0.249,-0.286,0.102,0.076,0.168,-0.242,-2.546
RIG,🏦majority,0.0,6.941,0.174,0.0,0.0,0.153,0.0,0.633,1.151,2.071
RIVN,🏦majority,-0.832,10.741,0.289,0.03,0.049,0.221,0.148,0.479,0.445,-4.487
RJF,🏦majority,0.474,4.009,-0.016,0.093,0.039,-0.026,0.064,0.119,0.125,-1.054
RL,🏦majority,0.376,4.988,-0.03,0.115,-0.002,-0.135,-0.006,-0.299,-0.346,-2.505
RMD,🏦majority,0.097,4.262,0.136,0.016,0.07,0.029,0.123,-0.174,0.234,-3.779
ROK,🏦majority,0.26,4.283,0.269,0.121,0.015,-0.123,0.275,-0.343,0.506,-0.055
ROKU,🏦majority,-0.218,9.207,-0.444,0.076,0.23,0.174,-0.22,-0.011,1.208,-7.392
ROL,🏦majority,0.193,3.522,0.029,0.059,0.026,-0.084,0.014,-0.122,-0.07,-3.344
ROP,🏦majority,0.067,3.061,0.301,0.02,0.007,-0.036,0.131,-0.133,-0.219,-2.407
ROST,🏦majority,0.349,3.945,-0.281,-0.041,0.22,0.008,-0.387,0.088,0.485,-0.089
RSG,🏦majority,0.299,2.458,-0.077,-0.077,0.091,-0.028,-0.053,-0.076,0.128,-0.483
RTX,🏦majority,0.355,3.355,0.31,0.057,-0.033,-0.055,0.318,0.137,0.446,0.106
RVTY,🏦majority,0.045,4.708,0.347,-0.045,0.119,0.072,0.23,-0.359,0.646,0.149
SATS,🏦majority,0.477,10.556,0.137,0.137,-0.298,-0.342,0.137,-1.382,-0.633,-4.735
SBAC,🏦majority,-0.225,4.149,-0.113,0.149,-0.021,-0.179,-0.177,-0.034,-0.134,-4.455
SBUX,🏦majority,0.073,4.222,0.037,0.113,0.034,-0.042,0.292,0.107,-0.837,-2.428
SCHW,🏦majority,0.287,4.657,-0.004,0.144,-0.031,-0.02,0.087,-0.142,0.255,-3.922
SEE,🏦majority,-0.055,4.453,-0.06,0.032,-0.056,-0.16,0.199,-0.356,0.187,-1.001
SEMR,🏦majority,0.084,13.269,-0.338,0.084,0.0,-0.799,-0.084,-0.962,0.084,-7.955
SHOP,🏦majority,-0.05,9.04,0.061,0.302,0.096,-0.272,-0.058,-0.225,-0.814,-3.669
SHW,🏦majority,0.164,3.632,-0.257,0.01,0.055,-0.067,-0.038,-0.019,0.344,-1.312
SJM,🏦majority,0.121,3.423,0.12,0.005,0.067,0.097,0.149,0.046,-0.385,-0.543
SLB,🏦majority,0.145,5.501,-0.053,0.035,-0.076,-0.145,0.058,-0.292,-0.448,-1.126
SMCI,🏦majority,0.789,13.658,-0.621,0.411,-0.1,-0.001,-0.167,0.024,1.53,-4.305
SNA,🏦majority,0.37,3.065,0.327,0.262,0.15,-0.091,0.409,-0.138,-0.112,-2.71
SNOW,🏦majority,0.329,8.519,0.133,0.098,-0.023,-0.154,0.026,-0.078,0.301,-2.889
SNPS,🏦majority,0.266,5.45,0.017,-0.022,-0.125,-0.076,-0.17,-0.051,-0.044,-3.535
SO,🏦majority,0.323,2.548,0.038,0.114,-0.031,-0.043,0.116,-0.158,0.003,0.069
SOFI,🏦majority,0.055,9.419,-0.345,0.015,0.643,0.264,-0.114,0.717,0.113,-1.275
SOLV,🏦majority,-0.039,4.489,-0.056,-0.107,0.073,0.046,-0.366,-0.425,-0.119,0.918
SPG,🏦majority,0.394,3.613,0.131,0.149,0.002,-0.055,0.223,-0.027,-0.109,0.265
SPGI,🏦majority,0.254,3.509,0.011,0.073,0.124,-0.032,0.135,-0.099,0.464,-0.67
SPOT,🏦majority,0.342,6.381,-0.15,0.345,0.138,-0.241,-0.156,-0.123,0.538,-2.575
SPT,🏦majority,-0.511,9.512,0.052,0.108,0.032,0.113,-0.066,0.201,-0.248,-1.466
SQ,🏦majority,-0.429,8.713,0.38,0.095,-0.347,0.153,0.092,0.128,-0.824,-0.728
SRE,🏦majority,0.237,3.187,0.348,0.011,-0.175,0.095,0.312,-0.072,0.438,-1.252
STE,🏦majority,0.117,3.589,0.387,0.006,-0.0,-0.022,0.349,0.31,0.06,-1.898
STLD,🏦majority,0.774,5.413,-0.065,0.285,0.335,-0.033,0.169,-0.685,-0.292,0.259
STT,🏦majority,0.723,4.212,0.013,0.241,-0.058,-0.057,-0.038,0.165,0.186,0.263
STX,🏦majority,0.893,6.907,-0.416,0.161,-0.051,0.159,-0.184,0.301,-0.001,-2.658
STZ,🏦majority,-0.099,3.328,0.086,0.039,0.067,-0.033,0.14,0.095,-0.082,-1.375
SW,🏦majority,-0.116,5.889,0.662,-0.218,-0.719,-0.081,0.784,-0.358,-0.005,-0.286
