delta,est,tel,estimator,v1,v2,status,block
6.0,5.091319610060724,1.2110602911794548,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.944416701513423,1.6518521634327348,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.884599620696114,1.6376236142823406,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.148118448671918,1.2245708981135,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.06653777976634,1.4430331569632808,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,8.26961197761657,1.9670732652028462,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.157596005393579,1.4646929641819233,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.57612430256133,1.0885119880083909,True,False,True,VETO,-
6.0,5.636898552546632,1.3408358785620906,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.299766119968119,1.2606429751038648,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.230954410274171,1.7200102182364376,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.710120294492622,1.596120624923895,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.764015783939358,1.3710729571694118,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.755023943244846,1.1310664272366708,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.226318539933802,1.7189074945981133,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.589092103667537,1.329464270347716,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.203891430973668,1.4757051488172206,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.42012878982876,1.2892733619529877,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.0166272514407035,1.4311610562906922,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.842264020620276,1.8654210058922776,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.0613050758566605,1.4417884659193343,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.660807082941821,1.34652294478454,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.82008058437935,1.384408960159993,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,8.204460804318781,1.9515759079462347,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.444355345016084,1.5329037378004973,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.6654322646754816,1.8233584495716926,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.309161661889085,1.7386131943147698,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.159644897970635,1.7030479912798873,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.248051473517801,1.2483417330713267,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.422849702906495,1.0520529173734234,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.5425294502244595,1.3183885208454786,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.980767956467976,1.660498951452683,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.960387917794917,1.1799158756831831,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.872758783061676,1.1590717382976348,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.58075284793075,1.8032159547070739,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.590715444821226,1.3298504107122664,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.549506263883154,1.557915741008723,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.545226733185001,1.7947654408592606,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.856191827558765,1.3929986571401818,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.484228158983357,1.5423881908287318,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,6.072012291819134,1.444335366344837,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.241904231442714,1.7226148265950514,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.447115809559672,1.2956927012356367,True,False,True,VETO,-
6.0,6.928092019958553,1.6479690496014632,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.852358161541783,1.8678220755912707,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.616797945577286,1.8117899178040173,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.154988467453352,0.9883373916062829,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.21343039373614,1.2401064977742786,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.65072797458648,1.8198607744696258,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.575076590975441,1.0882627713032027,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.970981876190747,1.8960388212301973,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,8.08931831662193,1.9241872336226415,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,7.143718345260269,1.6992595794259573,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.38097478923678,1.042092229570256,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,5.354171210768854,1.2735841868432702,True,False,False,UNRESOLVED,NON_INFERIORITY
6.0,4.370576546455873,1.0396188238730146,True,False,True,VETO,-
12.0,10.924417184635704,2.5985655723611036,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.448505731452169,2.961096951385805,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.6871847154496,2.780003301421427,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.280319008561426,3.1589584306754266,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.605685071104704,2.5227495097712924,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.991405163472326,3.0902351698791537,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.385084746811486,2.946011150059552,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.766522795576629,3.0367429268452026,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.308886711652256,2.9278861016016062,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.871558148289578,2.585992116979849,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.799211209718086,2.8066507816739956,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.85409133934725,2.5818373279774316,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.726496364472428,2.789354271456436,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,9.95249564352642,2.3673768679133476,True,False,True,VETO,-
12.0,12.38241518658419,2.9453761480102205,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.053494889645624,3.1050043078665035,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.718885301447612,2.549676183879467,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.193306529353535,2.424657990263765,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.688050250674488,3.255944507884301,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.92206293258064,2.835873233740808,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.959075995664854,3.082545106324483,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.031527033523972,3.099778865295838,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.51503950014693,2.9769231833767256,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.976051511766958,3.324450694459089,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.522371496800147,2.502931904654321,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,14.34865184810965,3.4130802652550503,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.264713191559805,2.679510987851881,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.546280717962608,2.508619135187966,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.555120348280925,3.224324782817132,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.172466878123899,2.657568572964164,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.270129859875473,3.1565347617016504,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.939161487924586,2.6020727653094675,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.845465240242586,2.817653119764209,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.078391788784648,2.873058813239699,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.108820542515732,3.1181644915529025,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.84421105109478,3.2930901123468654,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.792475726667234,3.0429162898808766,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,9.564941120365955,2.275190179664752,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.301030554081615,2.9260173757694563,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.81939939852373,3.2871882225641142,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.05385334884666,2.867221911907152,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,14.121979324721472,3.3591622021198244,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.381274167930238,2.7072370747595644,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.555598502381253,2.5108355347808913,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.091165173881478,2.638229526674741,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.943995560220516,3.0789579584062414,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.88451269063135,3.064808907299237,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.148171196388379,2.6517894159576234,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.06707400525781,2.8703666785352833,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,14.26957777028594,3.3942710992532352,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.158192740400608,2.8920408790109087,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.57603918531232,2.5156977122355317,True,False,True,VETO,-
12.0,11.636429228113082,2.7679302123245937,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.300380128125658,2.6879949986567744,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.23085215381497,3.147191865599725,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.709532709811299,3.023186828397775,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.76462627419695,2.798424143927686,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.75555488789815,2.558398692668046,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.226887472849919,3.14624879620874,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.58849015737452,2.756527057658603,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.20376918051741,2.902882040255178,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.420628682708855,2.716598241171675,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.016697934058085,2.858383840267762,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.84207368779738,3.2925817027368716,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.060715453215149,2.8688541846283897,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.661435154338262,2.7738783135272045,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.820280379135644,2.8116624557396572,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,14.203904011445728,3.378649435795551,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.443788631695746,2.959974905896214,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.664936084408058,3.2504463951997864,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.309721317700763,3.1659522892022554,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.159662646876857,3.1302581840388526,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.248668768053033,2.675694538347214,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.423023949290883,2.4793003358215993,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.543145951919836,2.7457411375304033,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.980262699178768,3.0875847379508286,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.960387917794916,2.6071218465513257,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.87224797087029,2.5861562034641876,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.580682031416341,3.2304050806165163,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.591233624284047,2.757179639717629,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.549470190148442,2.985113131101937,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.545383805359663,3.2220087741183256,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.856313217297865,2.820233502701732,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.484175226058191,2.9695815706657323,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,12.072133471415952,2.871570161920334,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.242092486065648,3.1498655771501767,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.446977802383296,2.7228658446594216,True,False,True,VETO,-
12.0,12.928074331331457,3.0751708129172375,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.852167828718887,3.294982772435865,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.61671172753185,3.2389753801872865,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.1554787173963,2.4156599770820573,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.213482207655085,2.6673247934981696,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.6505230285556,3.2470179953046054,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.574481550810228,2.5153272013585624,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.970964864614372,3.3232407455944437,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,14.089372862572352,3.3514061792084724,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,13.143683708427462,3.1264573113116674,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.380905655653411,2.4692817557945697,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,11.354240968882594,2.7008067509108207,True,False,False,UNRESOLVED,NON_INFERIORITY
12.0,10.371063825005178,2.4669407025503314,True,False,True,VETO,-
20.0,18.925006036288387,4.501646935617738,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.44885259236095,4.864120752870007,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.68732190965658,4.682977229977512,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.280989776325736,5.062059279125998,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.60561704447228,4.425674622926153,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.99106079603226,4.993094550492239,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.385051080461846,4.848944436414538,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.766385987313406,4.9396516790743705,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.309201306218515,4.830902227966358,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.871064786646684,4.4888160566902835,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.79928249571752,4.709609032798857,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.854022090866383,4.484762150494061,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.72585540370597,4.692143102108463,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,17.952394197069015,4.270294031572583,True,True,True,VETO,-
20.0,20.38238078182945,4.848309258722512,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.053529398583436,5.0079538109177095,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.719057218755392,4.452658371938351,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.19372852963487,4.327699664974827,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.687383273922133,5.158727150174593,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.92174133746889,4.738738031154383,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.959569962216268,4.985603899483938,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.031772144436662,5.002778463746381,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.51569451445382,4.880020284589215,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.975711679134523,5.227311153756261,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.52279705135092,4.405974424811143,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,22.34868629019099,5.316029752403264,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.264463950410093,4.582392995933229,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.546632846137268,4.411644189584387,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.554771627649743,5.127183127946824,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.17182887674716,4.560358107559304,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.269542239650963,5.05933628034367,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.938670397704293,4.504897245317885,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.844880022162787,4.720455209798774,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.078809838062206,4.776099548134731,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.108750136094667,5.021089038633004,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.844279662317856,5.19604772722893,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.79272393381382,4.945916624825337,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,17.564766546979666,4.1780899487923975,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.301381139120394,4.829042063103754,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.819364059088457,5.190121110946133,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.05392471433609,4.7701801819401135,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,22.12215618283705,5.262145565437105,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.381307820401165,4.610186374084995,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.555942159754853,4.413858574247671,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.091817237749414,4.541325926073215,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.943995560220518,4.981899252897099,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.884686550760872,4.9677915574925855,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.148241526677,4.554747439749789,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.067212386029798,4.773340889336812,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,22.26981722160036,5.297269351468371,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.15785174896802,4.794901062666998,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.576209419810336,4.418679500008391,True,True,True,VETO,-
20.0,19.636672581523072,4.670929392722079,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.30002926632135,4.590852834470621,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.230715811869374,5.050100728750776,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.71018942210219,4.926284333505749,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.764592358071532,4.7013573708690926,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.75569190587319,4.461372579304252,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.226251606649555,5.049038838693292,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.588523598835245,4.65947630679153,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.20418832493886,4.805923035649526,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.420700095977438,4.619556522569751,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.016203155736438,4.761207442996134,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.84210829376518,5.195531228868374,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.061374443226253,4.771952231532345,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.66085800764964,4.676682323484717,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.82024405281632,4.7145951093738745,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,22.204321606100518,5.281690062550528,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.443891670481257,4.862940709982056,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.665415155011093,5.153501645094829,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.30930157584201,5.068793740678606,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.159982127188883,5.033275472564526,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.248634473912183,4.5786276753709725,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.422675456522107,4.382158735152389,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.543111701825644,4.648674285031438,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.980750533802834,4.9906420725230625,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.960387917794918,4.510063141042183,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.87241824160075,4.489137999855574,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.58117774701722,5.133464289818278,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.591060897796435,4.660079848162744,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.549722706291433,4.888114491017297,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.544720611733297,5.12479231629195,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.85589702390667,4.723075798243764,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,20.48410464882464,4.872506077115068,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,20.07171799851258,4.77441262884312,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.24205825795239,5.052798729879765,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,19.44708130776558,4.625831759733547,True,True,True,VETO,-
20.0,20.927755936043706,4.978036371465465,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.852202434686692,5.197932298567368,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.616884163622725,5.1419576916478915,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.155005372623794,4.318488678158648,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.213551292880343,4.570282521130024,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.65110370897643,5.150097414889425,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,18.575146595700758,4.418426688522529,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,21.970658656239568,5.226109203015159,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,22.08944559050624,5.254364773322912,True,False,False,UNRESOLVED,NON_INFERIORITY
20.0,21.14392616625712,5.029456278679553,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.381389590736973,4.3723381627922215,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,19.35375266208641,4.603631893005822,True,True,False,UNRESOLVED,NON_INFERIORITY
20.0,18.371133436226504,4.369898555299641,True,True,True,VETO,-
