ticker,seg,base,std,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,wtop
DNLI,🏦majority,-2.87,19.274,0.116,-0.133,2.814,-3.212,6.665,,,
DNUT,🏦majority,-3.35,14.979,7.269,3.737,-10.299,-6.051,7.84,,,
DOCN,⚡panic,3.957,26.315,30.232,-2.636,1.158,-9.66,,,,
DOCU,🎲chase,-4.443,18.784,-8.557,2.511,-2.48,1.456,-8.783,,,
DOMO,🏦majority,-6.586,24.754,3.775,-1.577,-24.029,-0.944,,,,
DORM,🏦majority,0.922,12.329,18.109,0.877,-2.407,-1.007,6.662,,,
DOV,🏦majority,1.151,8.571,3.67,0.82,-1.753,2.571,,,,-1.004
DOW,🏦majority,-1.652,12.84,-5.349,3.519,0.622,2.335,-1.528,,,
DOX,🏦majority,-0.943,7.206,-2.819,0.438,2.928,1.081,-0.353,,,-5.107
DPZ,🏦majority,-0.972,11.025,5.142,0.031,-2.676,-3.527,0.812,,,
DRH,🏦majority,2.055,9.467,5.128,0.69,-3.669,-6.0,,,,
DRI,🏦majority,1.438,8.01,16.259,1.597,-0.762,-0.471,,,,
DRS,⚡panic,6.399,12.335,21.669,11.253,4.942,-5.392,,,,
DRVN,🏦majority,1.692,14.586,12.698,1.354,-8.835,-4.185,,,,
DSGX,🏦majority,1.498,9.466,4.435,-0.961,-4.939,0.882,,,,
DTE,🏦majority,0.591,6.64,0.657,2.207,0.678,-2.268,,,,
DUK,🏦majority,0.98,6.553,10.752,2.679,1.501,-1.292,,,,
DUOL,🏦majority,0.206,25.435,-1.502,-0.796,1.596,9.591,-4.75,,,
DVA,🏦majority,0.982,14.639,6.313,-4.307,-2.853,0.255,,,,
DVN,🏦majority,0.221,14.765,4.087,-3.141,-4.517,2.363,,,,
DXCM,🏦majority,1.662,18.273,10.634,5.668,-4.13,0.512,,,,
DXPE,⚡panic,5.925,20.469,,29.912,25.964,-0.9,,,,
DYN,🏦majority,-2.207,30.658,-2.626,-6.679,2.811,14.012,15.755,,,
EA,🏦majority,1.384,8.261,1.563,0.51,0.684,-1.733,,,,
EBAY,🏦majority,2.173,10.975,15.237,-0.544,-1.302,-2.827,,,,
EBC,🏦majority,1.195,10.581,-3.596,2.325,-2.572,-2.056,,,,
ECL,🏦majority,1.751,8.358,-3.673,3.101,1.127,0.056,,,,-1.956
ECPG,🏦majority,2.269,13.492,11.672,0.1,-6.982,1.111,,,,
ED,🏦majority,0.957,7.077,3.213,2.649,-0.564,-0.432,,,,
EDIT,🏦majority,-10.07,26.839,70.07,2.238,-21.615,,,,,
EEFT,🏦majority,-1.941,11.558,2.822,2.411,-0.695,-2.552,11.827,,,
EFSC,🏦majority,0.824,10.312,9.79,1.761,4.358,-2.46,,,,
EFX,🏦majority,-1.429,12.461,6.525,-1.25,3.625,3.306,4.329,,,
EG,🏦majority,-0.399,5.478,,0.634,-0.734,,,,,
EGBN,🏦majority,-1.268,17.249,3.894,-1.615,-4.948,-1.542,-2.085,,,
EIX,🏦majority,2.149,10.449,-0.505,3.496,-0.105,-3.1,,,,
EL,🏦majority,-3.619,15.519,0.393,-2.945,-1.553,4.962,-1.834,,,
ELV,🏦majority,-0.273,11.069,3.821,1.408,-3.219,-2.081,,,,
EMBC,🏦majority,-8.769,20.338,18.393,-1.368,2.513,1.94,9.558,,,-19.574
EMN,🏦majority,-0.872,10.488,7.54,0.129,-0.763,-1.24,,,,
EMR,⚡panic,0.561,10.008,26.004,4.921,7.263,-2.802,,-1.347,,
ENPH,🏦majority,-6.884,25.079,2.962,2.028,-4.377,-1.343,2.943,,,
ENSG,🏦majority,1.513,9.301,,3.993,2.561,4.054,,,,
ENTA,🏦majority,-4.211,32.888,-19.911,12.17,-8.168,12.917,,,,
ENTG,🏦majority,-0.602,17.126,5.726,0.284,-0.062,-2.087,,,,
ENVX,🏦majority,-3.318,32.851,18.362,9.068,1.73,-13.508,18.019,,,
EOG,🏦majority,0.511,12.353,4.566,1.909,-1.565,0.125,,,,-9.269
EOLS,🏦majority,-3.212,22.105,17.783,7.156,-4.475,25.673,,,,
EPAM,🏦majority,-3.11,20.076,7.845,-0.171,-2.245,0.79,-2.299,,,
EQIX,🏦majority,1.494,9.675,0.13,0.75,1.259,-3.056,4.704,,,
EQR,🏦majority,0.611,7.2,4.797,-1.236,-4.428,-3.046,6.051,,,
EQT,🏦majority,2.204,15.768,15.041,1.509,6.416,6.227,,,,
ERIE,🏦majority,-2.481,13.489,-1.94,-0.495,2.648,7.542,,,,
ERII,🏦majority,-0.883,14.274,-1.88,1.955,1.594,-5.567,2.901,,,
ES,🏦majority,-0.164,8.616,8.814,2.442,0.035,-0.091,,,,-13.742
ESLT,🏦majority,6.892,14.098,-7.715,-3.943,-0.183,5.023,,,,
ESS,🏦majority,0.699,8.401,1.451,-0.523,-4.382,1.209,,,,
ESTA,⚡panic,-0.274,22.51,41.397,10.362,-1.155,-4.115,,,,
ESTC,🏦majority,0.841,19.607,3.467,-0.098,-6.36,-7.969,,,,
ETN,⚡panic,3.545,10.712,22.123,4.557,3.89,2.334,,,,-3.36
ETR,🏦majority,2.905,7.384,3.894,-0.506,-5.57,-4.93,,,,
EVER,🏦majority,0.506,26.499,0.0,3.045,7.604,8.741,13.924,,,
EVRG,🏦majority,1.858,6.655,2.657,-0.019,-1.967,-2.719,,,,
EW,🏦majority,1.301,10.671,4.617,2.052,0.44,-2.161,-1.866,,,
EWBC,🏦majority,2.125,12.785,-1.592,4.027,-7.921,-1.273,,,,
EWTX,🎲chase,6.784,29.609,-27.47,-5.158,37.362,,,,,
EXC,🏦majority,0.109,8.45,12.039,2.335,-2.232,-0.086,,,,
EXEL,🏦majority,3.868,12.299,2.085,2.928,2.92,-2.263,,,,
EXLS,🏦majority,0.637,10.832,-2.374,0.553,-1.769,-1.289,,,,
EXPD,🏦majority,1.062,9.052,4.402,1.867,-3.031,-1.145,,,,
EXPE,🏦majority,2.438,16.885,4.834,6.956,-0.693,1.377,,,,-10.16
EXPO,🏦majority,-2.136,11.294,3.145,-0.337,-7.747,0.42,5.232,,,
EXR,🏦majority,-1.094,11.011,18.532,-0.431,-3.983,2.446,,,,-3.315
EXTR,🏦majority,0.684,23.036,3.98,-7.479,10.53,10.557,,,,-15.3
EYE,🏦majority,1.243,22.049,10.61,0.259,2.813,-1.312,10.579,,,
EYPT,🏦majority,-3.36,32.299,8.993,4.194,-10.084,-9.366,,,,
EZPW,🏦majority,5.733,12.299,,5.259,-5.608,-5.402,,-1.087,,
F,🏦majority,-0.131,15.035,24.127,0.618,-7.297,3.264,,,,
FA,🏦majority,-0.286,15.978,15.46,-0.005,-3.837,-4.457,1.533,,,
FANG,🏦majority,2.145,13.128,1.208,0.725,-1.641,0.037,,,,
FAST,🏦majority,2.838,8.731,13.35,2.492,-1.149,-0.799,,,,
FBNC,🏦majority,1.398,12.425,4.287,0.263,3.244,-5.368,,,,
FCEL,🏦majority,-9.443,29.261,11.023,-1.364,-6.92,-8.075,5.452,,,-24.468
FCFS,🏦majority,4.126,9.661,5.924,-0.577,-2.971,-0.45,,,,
FCNCA,⚡panic,2.048,13.471,57.952,3.5,2.029,-1.382,,,,
FCX,🏦majority,0.884,15.52,14.997,5.569,1.388,0.008,,,,
FDMT,🏦majority,-6.584,30.842,-5.733,-14.385,8.34,9.027,,,,
FDS,🏦majority,0.079,10.647,0.867,1.749,-3.828,-0.893,,,,
FDX,🏦majority,1.302,12.563,7.759,3.531,-0.985,-1.473,,,,
FE,🏦majority,0.981,6.846,9.142,2.221,-1.711,-3.433,,,,
FELE,🏦majority,1.355,8.467,2.596,3.91,0.387,0.387,,,,
FFBC,🏦majority,1.414,10.2,9.403,3.612,-0.656,-1.373,,,,
FFIN,🏦majority,-1.188,10.753,8.381,1.728,-2.57,2.082,1.363,,,-5.175
FFIV,🏦majority,4.174,11.434,1.276,-3.081,3.623,-0.394,,-1.889,,
FHB,🏦majority,1.143,10.577,0.182,5.356,-0.868,-6.275,,,,
FIBK,🏦majority,0.879,11.415,5.119,2.918,1.903,-4.994,,,,
FICO,🏦majority,6.196,16.281,-6.709,0.46,-3.936,0.484,-12.304,,,
FIS,🏦majority,-2.827,11.183,-0.435,-1.521,-8.162,-7.573,4.622,,,
FITB,🏦majority,3.276,12.289,1.901,-0.865,2.192,-5.356,,,,
FIVE,🏦majority,2.342,19.01,7.454,2.128,-7.367,2.284,1.938,,,
FIVN,🏦majority,-7.949,20.481,3.951,-0.608,0.682,-2.726,2.59,,,
FIZZ,🏦majority,-0.125,11.473,3.515,2.894,-2.106,-4.376,2.991,,,-4.842
FLEX,⚡panic,3.878,16.605,54.668,15.285,6.446,3.433,,,,
FLGT,🎲chase,-4.215,17.518,5.034,-2.166,5.918,-1.481,4.261,,,
FLNC,🏦majority,-1.384,33.671,-7.614,18.593,-10.618,11.757,,,,
FLWS,🎲chase,-9.497,22.796,-1.098,-2.272,13.019,,-4.278,,,
FLYW,🏦majority,1.617,20.848,11.359,2.228,-7.646,-5.071,7.127,,,
FNKO,⚡panic,1.922,25.898,19.058,0.05,1.031,-0.271,,,,
FNV,🏦majority,-0.191,11.278,5.486,0.075,-0.663,-2.277,,,,
FORM,🏦majority,3.94,20.44,-0.886,-0.004,-7.246,-2.151,,,,
FOX,🏦majority,2.693,9.803,1.501,-0.487,-2.033,-0.702,,,,
FOXA,🏦majority,2.681,9.942,3.976,-0.431,-4.309,-1.818,,,,
FOXF,🏦majority,-6.432,18.141,2.32,3.048,1.245,6.699,21.271,,,
FRHC,🏦majority,2.73,14.305,18.297,-1.929,-0.633,-0.25,,,,
FRME,🏦majority,0.68,10.899,1.247,4.685,-3.456,-4.716,,,,
FROG,🎰lottery,0.897,21.556,27.018,7.635,1.304,-3.281,,,,-27.808
FRPT,🏦majority,0.523,20.656,-10.459,7.639,-3.853,-1.939,0.32,,,
FRSH,🏦majority,-4.394,19.263,-2.254,5.211,3.504,-2.949,8.003,,,
FRT,🏦majority,0.804,8.13,6.321,-0.084,-0.735,-1.703,,,,
FSLR,🏦majority,2.377,20.711,21.239,-1.349,-4.297,-0.277,,11.655,,
FSLY,🎲chase,-2.648,27.447,-5.694,9.975,8.997,-12.574,,,,
FSV,🏦majority,0.663,9.255,-1.295,1.538,3.008,-0.187,,,,
FTAI,🏦majority,8.722,19.726,-1.057,-5.85,-12.673,1.661,,,,
FTDR,🏦majority,2.153,16.695,-1.078,-0.655,0.629,-5.365,2.069,,,
FTNT,🏦majority,3.214,16.149,12.422,-0.606,5.037,6.7,,6.673,,
FTRE,🎲chase,-0.473,31.289,-1.849,-0.082,14.488,,,,,
FULT,🏦majority,2.061,11.286,0.982,5.998,-0.303,-4.848,,,,
FWONA,🏦majority,3.276,8.834,,0.873,-1.075,0.277,,,,
FWONK,🏦majority,2.635,8.469,,0.756,0.923,1.726,,,,
FWRD,🎲chase,-4.155,26.338,-4.562,10.032,-0.753,-0.641,-5.229,,,
FWRG,🏦majority,-1.332,14.694,5.759,2.675,-4.227,5.008,,,,
GBDC,🏦majority,0.11,5.568,7.433,-0.286,-3.066,-5.186,,,,
GCT,🏦majority,5.035,32.745,26.896,-5.506,7.646,9.044,,,,
GD,🏦majority,2.756,6.45,2.223,-1.142,-1.756,-1.202,,,,
GDRX,🎲chase,-4.776,23.627,-7.695,8.671,-0.129,,,,,
GDYN,🏦majority,0.113,24.423,3.678,-7.177,4.501,3.965,0.643,,,
GEHC,🏦majority,0.799,11.262,13.228,3.16,0.589,-2.354,,,,
GEN,🏦majority,1.164,13.307,-2.18,4.185,-1.275,0.763,0.155,,,
GFS,🏦majority,-0.799,18.136,9.879,0.87,-1.651,1.389,,,,
GH,🏦majority,0.077,27.23,13.405,-5.515,9.612,8.442,6.1,,,-7.657
GIII,🏦majority,0.28,14.67,22.453,1.389,-1.137,-3.001,,,,
GILD,🏦majority,1.266,9.929,3.958,-0.614,0.673,-3.77,,-2.272,,
GLBE,🎲chase,0.088,21.546,16.399,1.313,4.153,-7.625,,,,
GLNG,🏦majority,2.34,15.095,,2.244,-2.712,-3.469,,,,
GLPI,🏦majority,-0.469,5.588,7.296,0.868,-0.076,-1.384,,,,
GLW,🏦majority,3.857,14.905,8.252,-1.93,-4.496,3.284,,,,
GM,🏦majority,1.422,13.265,1.577,-0.915,-0.222,0.708,,,,
GNTX,🏦majority,-1.385,9.938,2.185,1.61,4.211,0.37,4.795,,,
GO,🏦majority,-4.326,17.741,6.16,0.815,-4.545,1.906,3.873,,,
GOGO,🏦majority,-4.244,22.549,2.479,3.06,2.108,4.323,4.347,,,
GOLD,🏦majority,-0.064,18.996,-0.577,5.365,2.348,-0.211,,,,
GOOD,🏦majority,-1.734,11.184,4.898,-3.706,-2.32,,0.029,,,
GOOG,🏦majority,3.119,11.909,0.046,-2.195,7.319,-0.593,,,,
GOOGL,🏦majority,3.22,12.031,4.883,-1.971,7.946,-1.724,,,,
GPRE,🏦majority,-2.354,19.184,-8.331,0.515,-6.391,3.622,-5.736,,,
GRPN,🏦majority,-5.024,30.524,9.666,-4.449,16.326,19.141,,,,
GS,🏦majority,3.28,10.806,23.718,0.067,-4.26,-2.576,,,,
GSAT,🎲chase,2.586,25.596,16.619,-4.714,8.525,-3.076,,,,
GSHD,🎲chase,-1.022,21.909,-2.284,-7.761,1.045,-1.013,1.645,-0.353,,1.411
GT,🏦majority,-2.958,16.827,15.228,0.349,-3.953,-3.858,,,,
GTLB,🏦majority,-3.029,23.596,13.786,1.21,4.091,15.373,4.089,,,
GTX,⚡panic,4.07,16.58,40.344,-0.474,-7.385,4.791,,,,
HAFC,🏦majority,2.774,14.711,0.08,5.323,-1.953,-2.783,,,,
HAIN,🏦majority,-6.563,15.123,4.405,-1.231,1.403,3.07,15.179,,,
HAL,🏦majority,0.279,15.808,4.601,-2.16,3.894,-0.941,,-11.218,,
HALO,🏦majority,1.943,15.755,0.129,11.095,11.076,-1.64,,4.314,,
HAS,🏦majority,1.363,11.879,2.806,-2.157,5.521,-2.915,,,,
HBAN,🏦majority,2.603,11.082,8.016,5.12,0.829,-5.296,,,,
HCAT,🏦majority,-8.883,22.23,5.036,6.0,-2.909,1.642,,,,
HCSG,🏦majority,-0.648,14.289,1.178,-0.033,-0.279,-1.159,6.825,,,
HD,🏦majority,0.836,9.584,-2.232,1.637,-0.317,3.494,,,,
HDSN,🎲chase,-0.453,25.157,-8.606,3.39,13.172,-8.4,,,,
HELE,🎲chase,-4.381,19.98,-0.432,-0.147,7.107,3.547,-1.769,,,
HFWA,🏦majority,2.349,11.978,-6.925,5.393,-0.295,-0.164,,,,
HLIT,🏦majority,2.191,16.8,3.548,4.944,-0.661,-0.504,,,,
HLMN,🏦majority,-1.739,14.378,9.601,4.566,1.024,-1.395,6.844,,,
HLNE,🏦majority,-0.204,14.781,-0.021,1.379,-7.516,-0.76,,,,
HMC,🏦majority,0.55,9.33,8.282,0.065,-5.648,-2.515,,,,
HON,🏦majority,-0.906,8.97,10.282,3.409,1.986,-1.996,,,,
HOOD,⚡panic,2.824,28.22,8.788,18.904,4.67,-0.4,,,,
HOPE,🏦majority,0.136,11.581,2.497,1.263,-2.264,-1.224,,,,
HPK,🏦majority,-3.736,19.947,5.999,5.035,-3.294,-1.654,,,,
HQY,🏦majority,1.896,13.774,14.704,4.802,4.3,-1.637,,,,
HRMY,🏦majority,1.544,18.847,18.81,4.462,-0.925,-3.122,17.692,,,
HROW,🎲chase,6.24,26.792,6.561,-9.987,0.199,-2.153,,-3.459,,
HSIC,🏦majority,0.011,8.265,15.331,2.36,-1.615,-3.028,,,,
HST,🏦majority,2.607,9.665,7.787,0.979,-7.264,-3.214,,,,
HTLD,🏦majority,-2.159,13.231,7.936,-0.92,1.34,-2.034,0.452,,,
HTZ,🏦majority,-5.756,15.493,-0.001,5.177,-12.708,-12.14,,,,
HUBG,🏦majority,0.909,12.022,0.949,4.222,-0.468,-0.08,,,,
HUBS,🎲chase,-1.226,18.257,1.704,-5.77,15.705,-10.681,,,,
HUM,🏦majority,-0.442,16.505,2.847,0.547,-1.828,-1.713,,,,
HURN,🏦majority,3.294,11.414,1.31,0.252,8.159,1.149,,,,
HUT,🎲chase,4.667,37.006,12.511,-1.402,8.384,-12.03,,,,
HWC,🏦majority,4.108,11.691,6.326,4.309,1.102,-6.649,,,,
HWKN,🏦majority,7.304,14.767,,8.936,-5.166,0.201,,,,
IAC,🏦majority,-3.052,13.248,0.001,3.285,-4.099,-2.139,9.804,,,
IART,🏦majority,-4.157,19.372,10.647,-4.619,-1.767,1.824,6.144,,,
IBKR,🏦majority,6.738,13.382,,3.419,5.236,-2.159,,,,
IBOC,🏦majority,1.957,7.946,,3.179,0.717,-5.692,,,,
ICE,🏦majority,1.453,9.194,4.804,3.242,-0.757,-0.618,9.2,,,
ICFI,🏦majority,1.627,11.792,0.549,1.492,-2.649,1.449,3.422,,,
ICHR,🏦majority,-0.988,24.302,10.585,3.718,-9.904,2.586,21.158,,,
ICLR,🏦majority,0.377,16.878,-5.024,5.995,0.731,-5.913,,,,
ICUI,🏦majority,-1.472,14.883,-0.155,1.964,-0.877,-4.914,-3.583,,,
IDCC,🏦majority,3.906,15.598,-3.654,-4.307,3.237,0.368,-3.654,,,
IDXX,🏦majority,-0.707,13.034,5.2,-0.237,-8.41,0.036,4.564,,,
IDYA,🎲chase,1.881,21.337,-5.94,-1.374,2.723,-1.597,,,,
IEP,🏦majority,-3.555,13.734,-3.389,1.917,-1.912,-9.173,5.809,-5.583,,
IESC,⚡panic,16.047,22.167,37.496,27.062,6.41,-2.5,,,,
IIIV,🏦majority,-0.942,14.321,9.001,3.543,2.958,-7.263,,,,
ILMN,🏦majority,-2.443,17.711,4.949,0.553,1.496,10.98,-13.193,,,
IMKTA,🏦majority,0.338,9.248,8.774,-1.913,3.204,-2.432,,,,
IMVT,🎲chase,1.423,24.771,1.943,-6.725,15.977,-2.234,,,,
IMXI,🏦majority,1.014,16.223,15.558,2.802,-4.746,-2.149,-12.189,,,
INBX,⚡panic,-3.466,34.192,50.294,7.963,10.024,4.203,,,,
INCY,🏦majority,0.945,11.475,3.276,2.191,5.623,1.86,,,,
INDB,🏦majority,1.767,12.704,0.774,1.978,-2.419,-4.022,-11.884,,,
INDI,⚡panic,-4.93,22.4,54.868,5.842,-1.247,-0.378,,,,
INMD,🏦majority,-1.396,19.182,7.208,1.569,-4.544,0.094,-1.73,,,
INOD,⚡panic,4.596,32.989,,20.881,1.611,-17.146,,,,
INSM,🏦majority,1.836,20.596,3.964,3.031,0.002,5.421,1.96,,,
INTA,🏦majority,0.339,22.081,4.295,0.851,7.622,4.062,,,,
INTC,🏦majority,-0.104,20.704,2.729,-2.665,-3.965,-1.266,5.93,1.697,,-0.839
INTU,🏦majority,0.805,13.091,-5.603,-0.863,2.569,0.6,,,,
INVA,🏦majority,1.251,10.189,6.746,-0.129,-2.273,0.401,,,,
IONS,🏦majority,0.992,15.85,23.516,-0.74,1.91,-2.545,,,,
IOSP,🏦majority,-0.481,8.929,-0.367,2.303,-3.67,-2.397,,,,-12.878
IOT,⚡panic,2.464,21.653,24.444,3.597,-3.432,-8.821,,-9.334,,
IOVA,🏦majority,-11.202,27.636,26.644,-1.298,-2.299,1.967,,,,
IPAR,🏦majority,1.462,14.149,16.448,3.191,-1.846,5.553,,,,
IPGP,🏦majority,-2.133,15.97,5.509,0.431,10.247,6.951,2.064,,,
IRDM,🏦majority,0.525,18.493,-1.112,0.301,-1.335,2.45,-6.589,,,
IRON,⚡panic,8.95,24.598,37.632,5.013,-6.622,-2.026,,,,
IRTC,🎲chase,0.43,21.85,-1.797,-0.356,5.271,-4.244,,,,
IRWD,🏦majority,-2.318,15.153,-1.325,1.923,-0.221,-0.221,,,,
ISRG,🏦majority,1.208,13.954,10.172,-4.98,3.542,2.452,13.233,,,-7.32
ITRI,🏦majority,-0.759,13.67,5.653,0.091,6.8,-3.491,,,,
ITW,🏦majority,0.954,7.664,4.698,2.554,1.565,-0.825,,,,
JACK,🏦majority,-4.81,18.189,4.343,-2.753,-7.305,-1.53,4.679,,,
JAZZ,🏦majority,1.268,11.745,7.023,-0.839,0.791,-1.994,,,,
JBHT,🏦majority,1.852,11.075,1.855,0.273,-1.56,-4.857,,,,
JBLU,🏦majority,-3.138,16.244,2.059,2.741,-5.479,-5.733,1.206,,,
JBSS,🏦majority,-0.753,9.586,1.587,-0.305,-2.281,-2.859,,,,
JD,🏦majority,-3.389,17.471,16.652,2.652,-5.53,-8.513,,,,
JJSF,🏦majority,-1.667,9.351,2.15,-1.612,0.132,-0.554,1.236,,,
JKHY,🏦majority,-0.899,8.686,8.828,1.787,2.821,0.568,1.324,,,
JNJ,🏦majority,0.997,7.081,6.04,0.418,-1.306,-0.382,,,,
JPM,🏦majority,3.853,8.606,-7.71,0.802,-0.11,-0.266,,,,
KALU,⚡panic,0.209,17.949,30.945,2.346,-3.987,3.764,,,,
KDP,🏦majority,-0.145,7.8,7.729,0.802,-2.213,-0.688,7.129,,,
KELYA,🏦majority,-2.42,18.453,3.671,-0.523,0.0,1.033,,,,
KGC,🏦majority,6.801,15.562,-10.702,-7.912,-15.835,-0.071,,,,
KHC,🏦majority,-2.137,7.702,5.417,-0.06,1.275,-3.938,8.367,,,
KIDS,🏦majority,-6.27,14.378,19.107,1.583,-5.418,-5.418,,,,
KLAC,⚡panic,5.844,14.224,25.448,5.319,-7.499,-2.695,,,,
KLIC,🏦majority,1.463,17.579,2.839,2.807,-1.304,3.915,,,,
KMB,🏦majority,-0.437,7.745,1.855,0.969,-0.335,-1.624,,,,
KMX,🏦majority,-2.099,15.464,2.94,1.08,-1.161,-0.27,,,,
KNSA,🏦majority,6.447,16.997,-0.307,-0.565,1.941,-0.89,,,,
KO,🏦majority,1.402,6.299,8.948,1.926,-0.9,-0.288,,,,
KRNT,🏦majority,-4.801,23.996,0.059,-1.772,9.108,14.427,8.868,,,
KROS,🏦majority,0.684,26.976,20.636,0.039,9.484,7.717,-1.013,,,
KRUS,⚡panic,-0.814,28.193,50.587,1.858,7.066,10.396,,,,
KRYS,⚡panic,4.804,18.604,10.516,10.341,-5.764,-3.242,,,,
KTOS,🎲chase,2.707,20.274,-3.509,-7.33,4.062,-8.789,,,,
KURA,🏦majority,-2.192,23.27,-1.927,4.438,-8.61,8.73,2.893,,,
KYMR,🏦majority,1.142,28.181,12.659,-8.18,-12.562,-0.088,,,,-21.049
LAMR,🏦majority,1.926,9.265,11.726,3.806,-5.079,-2.346,,,,
LAND,🎲chase,-5.164,15.945,6.304,-4.372,3.245,,3.173,,,
LASR,🏦majority,0.462,25.176,-2.422,-3.001,-3.412,15.511,,,,
LAUR,🏦majority,3.55,11.568,5.134,-2.534,0.164,0.687,,,,
LBRDA,🎲chase,-5.439,16.157,6.961,-2.337,12.942,-0.358,1.632,,,
LBRDK,🎲chase,-5.39,16.149,4.897,-2.786,11.769,1.555,5.772,,,
LBTYA,🏦majority,-2.647,11.993,0.713,2.23,0.27,0.366,4.833,,,
LBTYK,🏦majority,-2.33,11.723,2.413,2.066,-1.901,0.66,10.58,,,
LCID,🏦majority,-12.756,24.894,8.655,0.424,-10.591,-3.244,11.344,,,
LECO,🏦majority,2.524,10.323,1.985,6.216,0.516,-1.235,,,,
LESL,🎲chase,-9.856,19.486,-0.624,-2.286,7.511,,0.272,,,
LFST,🏦majority,-2.62,21.415,5.662,0.05,-5.008,4.035,,,,
LFUS,🏦majority,1.039,13.528,22.198,-1.994,-2.273,4.322,,,,
LGIH,🏦majority,-3.026,17.395,1.541,1.697,-3.931,1.925,17.936,,,-0.575
LGND,🏦majority,2.741,16.155,15.525,-6.003,-0.595,-1.041,,,,
LI,🏦majority,-2.944,20.827,7.761,3.265,-3.424,-1.488,5.333,,,
LILAK,🏦majority,-2.539,14.447,7.238,-0.332,2.539,-0.554,7.516,,,
LIN,🏦majority,1.9,7.302,6.303,2.637,0.125,-2.024,,,,
LITE,🏦majority,3.133,25.109,6.504,-6.0,-10.251,13.069,,,,
LIVN,🏦majority,0.716,13.588,12.927,0.714,0.059,-3.001,,,,
LKFN,🏦majority,0.032,10.585,8.866,1.938,-1.494,0.318,,,,
LKQ,🏦majority,-1.935,9.088,2.273,0.082,-1.952,-2.289,0.401,,,
LLY,🏦majority,4.346,12.571,,5.721,3.13,-0.558,,,,-1.145
LLYVK,🏦majority,5.624,13.908,1.12,2.783,0.273,-6.453,,,,
LMAT,🏦majority,1.582,12.139,15.097,2.305,4.536,2.121,,,,
LMB,🎲chase,4.869,22.924,7.889,-8.132,1.943,-5.596,,,,
LMT,🏦majority,-0.455,10.635,9.469,2.033,0.281,0.328,,,,
LNG,🏦majority,2.589,10.87,13.764,0.099,3.493,3.213,,,,
LNT,🏦majority,0.937,6.262,9.15,1.345,-0.635,-3.117,,,,
LNTH,🏦majority,4.669,20.993,0.489,-1.278,-4.454,1.633,,,,-2.604
LOGI,🏦majority,-1.469,14.074,-7.545,4.361,5.629,7.042,,,,
LOPE,🏦majority,1.558,11.483,11.527,1.813,2.391,-6.213,,,,
LOVE,🏦majority,-2.734,22.006,29.827,1.184,-0.904,-9.329,20.201,,,
LOW,🏦majority,0.321,9.63,10.005,1.324,-0.938,-1.797,,,,
LPLA,🏦majority,4.231,13.204,12.336,5.532,0.008,-3.134,,,,
LPSN,🏦majority,-15.271,28.878,5.64,-8.118,-38.935,,13.193,,,
LQDA,🏦majority,9.149,25.807,,6.624,14.757,5.774,,,,
LQDT,⚡panic,5.284,21.471,40.815,7.01,-4.228,0.575,,,,
LRCX,⚡panic,5.686,17.799,34.136,-4.64,-1.707,0.567,,,,
LSCC,🏦majority,5.907,18.755,8.831,-0.675,-13.51,0.288,,,,
LSTR,🏦majority,0.287,8.93,0.137,-0.705,-2.63,-0.823,,,,
LULU,🏦majority,-3.53,16.004,-1.593,3.164,-1.627,-2.044,-4.63,,,
LUV,🏦majority,-1.265,14.091,5.291,-0.124,2.608,-0.602,0.291,,,
LVS,🏦majority,-0.881,14.317,0.192,-0.358,1.408,1.639,3.32,,,
LYFT,🏦majority,-3.698,23.504,12.157,2.379,-1.684,-10.165,3.273,,,
LZ,🏦majority,-3.501,18.56,-7.337,10.14,1.958,-0.663,2.434,,,
MA,🏦majority,1.116,7.296,12.133,3.54,1.751,-1.212,,,,
MANH,🏦majority,1.076,13.606,0.515,1.161,4.012,-0.003,,,,-14.567
MAR,🎰lottery,3.708,9.433,15.612,8.74,-2.009,-2.678,,,,-29.408
MARA,⚡panic,0.721,33.211,31.996,1.434,-0.275,-18.931,-17.614,,,
MASI,🎰lottery,0.683,16.726,-6.161,1.086,1.196,4.535,0.647,,,-28.45
MAT,🏦majority,-0.691,11.607,16.717,1.441,0.044,-2.834,,,,
MATW,🏦majority,-2.875,14.608,10.428,-2.008,-0.142,-1.878,,,,
MBLY,🏦majority,-4.691,20.71,21.561,0.622,-5.182,,13.804,,,
MBUU,🏦majority,-2.196,12.716,10.374,4.18,-6.157,-8.579,9.854,,,
MCD,🏦majority,0.411,6.467,6.839,2.272,1.84,0.058,,,,
MCHP,🏦majority,-1.498,16.822,3.561,5.227,4.167,-4.426,,,,
MCO,🏦majority,1.704,9.365,12.145,1.756,0.564,-3.21,,,,
MCRB,🏦majority,-8.737,32.446,0.041,0.815,-7.722,11.269,7.329,,,
MCRI,🏦majority,1.958,11.955,13.514,1.819,2.927,3.65,,,,
MDB,⚡panic,3.87,24.688,18.438,0.44,-3.493,-7.093,,,,
MDGL,🎲chase,-0.112,23.478,-2.503,8.525,2.985,-3.393,0.735,,,
MDLZ,🏦majority,-0.657,7.643,11.723,1.293,-0.344,-0.382,,,,
MDXG,🎲chase,-4.436,21.295,-3.245,6.548,-0.141,,,,,
