delta,planted,rep,world,band,known,rank,rank_le_3,rank_le_5,screen,final,regret,n_screen,freeze_commit
0.6,rsi50-65&rs,4,1628033617,0.3230510269722091,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso,1,1745695660,0.42921150294237603,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&rs,3,486140655,0.28837006475832716,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx-1,2,2112876186,0.5342323345623465,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3&rs,4,1628033617,0.31746283371979317,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&conso,2,2112876186,0.21334095093515557,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&conso,1,1745695660,0.38387085153267286,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact,3,486140655,0.33428202558693415,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact,2,2112876186,0.3047098935235564,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx0,0,1787191236,0.3022591022052121,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_h1_dr,3,486140655,0.3711711119929849,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_rs_intact,2,2112876186,0.2396950736555902,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3,3,486140655,0.2792573614328606,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&conso,0,1787191236,0.34107300846078165,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi>=65,4,1628033617,0.41117681836576514,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&rs,3,486140655,0.3286982900882067,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&rs,1,1745695660,0.34487567113595297,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi>=65,2,2112876186,0.25128561332672994,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag+sig_h1_dr,4,1628033617,0.35095121759865805,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag,4,1628033617,0.31738320412092375,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&conso,3,486140655,0.2623675588359235,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&rs,0,1787191236,0.36204651928563375,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag,3,486140655,0.2943801420332889,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx0,4,1628033617,0.2831467442210371,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65,2,2112876186,0.2272578839477758,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&conso,3,486140655,0.3344208833164042,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_h1_dr,1,1745695660,0.35165746657344293,False,2,True,True,True,False,0.059389935343444056,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3&rs,2,2112876186,0.23809753708442916,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_rs_intact,1,1745695660,0.49200784500332334,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag,3,486140655,0.2955183576264517,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1&rs,1,1745695660,0.36016995007617,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50,2,2112876186,0.2576898374625148,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact,0,1787191236,0.3548626322165413,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_conso,4,1628033617,0.33547024109806467,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&rs,4,1628033617,0.3281510464483744,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&rs,4,1628033617,0.3476992623356832,False,2,True,True,False,False,0.6295701418939503,0,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&conso,3,486140655,0.28421482529394393,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact,1,1745695660,0.29137317877436114,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1,2,2112876186,0.23605172696097845,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1&rs,4,1628033617,0.3419880752024457,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_lead_in_lag,4,1628033617,0.40660873164953737,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&conso,4,1628033617,0.3578933941985905,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2,1,1745695660,0.2680253400512696,False,2,True,True,True,False,0.10793951024428611,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2&rs,0,1787191236,0.34651015142851815,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3,0,1787191236,0.3406297647298401,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&conso,2,2112876186,0.24046936619587966,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1,4,1628033617,0.3420019368657206,False,2,True,True,True,False,0.0825755666236011,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag,0,1787191236,0.3797165980602068,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_lead_in_lag,1,1745695660,0.4337615051686275,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,2,2112876186,0.24584898832893787,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&rs,0,1787191236,0.3307326442203939,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2,3,486140655,0.2759529205462318,False,2,True,True,True,False,0.11643282506651603,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_lead_in_lag,3,486140655,0.24735936120952673,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_h1_dr,4,1628033617,0.41396003635520756,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx-1,1,1745695660,0.7914295541639542,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3&rs,0,1787191236,0.3679565547320346,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag+sig_h1_dr,1,1745695660,0.3505422865704894,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact+sig_conso,1,1745695660,0.2939870994924054,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag,0,1787191236,0.3769776023499007,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_h1_dr,2,2112876186,0.283738967666482,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag+sig_h1_dr,0,1787191236,0.39231793251575714,True,2,True,True,True,True,0.013775252964105311,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3,4,1628033617,0.23335841167251267,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_conso,2,2112876186,0.28459880411653926,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_h1_dr,3,486140655,0.22673137536902976,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&conso,2,2112876186,0.23096441010667473,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx-1,0,1787191236,0.7725640045545968,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_lead_in_lag,2,2112876186,0.23600251024106556,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50,4,1628033617,0.33614124096309217,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&rs,1,1745695660,0.3720729899068786,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,3,486140655,0.2995092465921974,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso,3,486140655,0.3201346908215545,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag,1,1745695660,0.3388876406965117,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35,0,1787191236,0.37969306928434776,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_h1_dr,1,1745695660,0.46095389788488506,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx-1,4,1628033617,0.782304420269525,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact+sig_conso,0,1787191236,0.3678497631350855,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_h1_dr,0,1787191236,0.3854747538656381,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2,2,2112876186,0.3317833941699729,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&conso,1,1745695660,0.4013416150893901,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&rs,3,486140655,0.28089130320252964,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_h1_dr,1,1745695660,0.33377336213472625,False,3,True,True,True,False,0.0780956398372824,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35,1,1745695660,0.37386952425423775,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact,4,1628033617,0.25354512153642067,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3,1,1745695660,0.23748987742005184,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx0,1,1745695660,0.2978141952553574,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag,4,1628033617,0.32160533299114613,False,2,True,True,True,False,0.02750988369612395,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65,3,486140655,0.2693133818156428,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1&rs,2,2112876186,0.22522637676948337,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag,1,1745695660,0.3514991913809448,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact+sig_conso,2,2112876186,0.2880991723361544,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1&rs,0,1787191236,0.3331110514373067,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag+sig_h1_dr,3,486140655,0.33610538668668544,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_h1_dr,4,1628033617,0.3232879576174008,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35,4,1628033617,0.3642762253395717,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2&rs,2,2112876186,0.3174583332021401,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,0,1787191236,0.36755903941822926,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2&rs,1,1745695660,0.35605290481331,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi>=65,0,1787191236,0.38477515089727543,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi>=65,3,486140655,0.2780406923656538,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_h1_dr,3,486140655,0.37697614601983875,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&conso,0,1787191236,0.3205712612353809,False,2,True,True,True,False,0.09279624156462996,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2&rs,3,486140655,0.28409199736281715,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_rs_intact,3,486140655,0.2377752751275736,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_lead_in_lag,2,2112876186,0.2537765198766447,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi>=65,1,1745695660,0.4315713043498034,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_h1_dr,2,2112876186,0.24715553084722966,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35,3,486140655,0.2699458181280779,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35,2,2112876186,0.26582015835625944,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2,0,1787191236,0.3324173510605754,False,2,True,True,True,False,0.11322851463048672,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_h1_dr,4,1628033617,0.3437965428769409,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_conso,0,1787191236,0.3112909432647156,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_lead_in_lag,0,1787191236,0.3719719094454066,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact+sig_conso,4,1628033617,0.2877763051458283,False,1,True,True,True,False,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso,4,1628033617,0.37770166334109084,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_rs_intact+sig_conso,3,486140655,0.35460382934669404,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&conso,1,1745695660,0.3851958873781093,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi<35&conso,0,1787191236,0.38755214585681574,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso,0,1787191236,0.40182215110301467,False,2,True,True,True,False,0.14374507619155974,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2&rs,4,1628033617,0.35342501343413446,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx0,3,486140655,0.2940450736231391,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65,4,1628033617,0.36309080820852874,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&rs,2,2112876186,0.29386603709499565,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_rs_intact,0,1787191236,0.4765199593547701,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1,3,486140655,0.31578846965601737,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3&rs,3,486140655,0.3043643622837857,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_conso,3,486140655,0.2574020069898022,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3&rs,1,1745695660,0.3266534162178505,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65,1,1745695660,0.3621486821019969,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx-1,3,486140655,0.2511590914432094,False,1,True,True,False,False,0.0,0,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi50-65&rs,2,2112876186,0.2476343006960471,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1&rs,3,486140655,0.3043217036923313,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso,2,2112876186,0.22488475761618992,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,4,1628033617,0.3573735189839718,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx1,0,1787191236,0.3305760073915887,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50,0,1787191236,0.31603334699425667,False,1,True,True,True,False,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx2,4,1628033617,0.24577570845042387,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50&rs,0,1787191236,0.3458980301268551,False,1,True,True,True,False,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,adx3,2,2112876186,0.19117205975426216,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50,3,486140655,0.3008008557607581,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,rsi35-50,1,1745695660,0.38564856784416834,False,1,True,True,True,False,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag,2,2112876186,0.2588503309243393,False,2,True,True,True,False,0.04339387090631097,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,1,1745695660,0.3672803271916545,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
0.6,¬sig_rs_intact,4,1628033617,0.4902227679382292,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2&rs,3,486140655,0.3884228386320472,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_h1_dr,2,2112876186,0.32157115358586513,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&conso,0,1787191236,0.366328888473885,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&rs,3,486140655,0.4591380089579918,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_h1_dr,2,2112876186,0.30260293997216836,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact+sig_conso,2,2112876186,0.35359599133473235,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso,3,486140655,0.4232340734366353,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag,4,1628033617,0.3645094952616194,True,2,True,True,True,True,0.07354634956241068,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50,3,486140655,0.3718337838959207,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso,0,1787191236,0.4859228023844319,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag,1,1745695660,0.45506361131169937,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&conso,1,1745695660,0.33948663006367774,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2&rs,0,1787191236,0.45271307546267736,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3&rs,4,1628033617,0.2614270611430317,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_lead_in_lag,3,486140655,0.2949225891795797,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag,2,2112876186,0.3870775007937705,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_conso,3,486140655,0.2809167770392353,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2,3,486140655,0.3979422539391229,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35,4,1628033617,0.37491913327451953,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_conso,1,1745695660,0.30270837017325014,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi>=65,3,486140655,0.308867337581159,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2&rs,1,1745695660,0.3990027629306265,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag,4,1628033617,0.35793238006452166,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_lead_in_lag,0,1787191236,0.4415560053499719,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso,4,1628033617,0.4340116005429416,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact,4,1628033617,0.33343452139539365,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_h1_dr,4,1628033617,0.48522007133899064,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_h1_dr,3,486140655,0.5287320308537453,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&rs,0,1787191236,0.4474769842832401,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx0,1,1745695660,0.23631960937138333,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx-1,0,1787191236,1.3880970415941385,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1,0,1787191236,0.35349837740053697,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&conso,2,2112876186,0.30390213371144226,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&conso,0,1787191236,0.3769438026695761,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag+sig_h1_dr,2,2112876186,0.35557304536937673,True,2,True,True,True,True,0.024430789310094347,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag+sig_h1_dr,4,1628033617,0.36894552096959343,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
